Timestamp,val,discharge_Chilled_Water_Cool_Valve_Cmd_AHU_01_B1,discharge_Fan_Vfd_Speed_Sensor_AHU_01_B1
2023-04-30T02:45:00+04:00 Dubai,15.829643249511719°C,22.906173706054688%,46.94727325439453%
2023-04-30T02:50:00+04:00 Dubai,15.829643249511719°C,22.906173706054688%,46.903892517089844%
2023-04-30T02:55:00+04:00 Dubai,15.829643249511719°C,22.906173706054688%,46.963043212890625%
2023-04-30T03:00:00+04:00 Dubai,15.829643249511719°C,22.906173706054688%,47.340538024902344%
2023-04-30T03:05:00+04:00 Dubai,15.978370666503906°C,22.906173706054688%,47.41469192504883%
2023-04-30T03:10:00+04:00 Dubai,15.978370666503906°C,22.906173706054688%,47.40962219238281%
2023-04-30T03:15:00+04:00 Dubai,15.978370666503906°C,22.906173706054688%,47.872005462646484%
2023-04-30T03:20:00+04:00 Dubai,15.978370666503906°C,22.906173706054688%,47.7962646484375%
2023-04-30T03:25:00+04:00 Dubai,15.978370666503906°C,22.906173706054688%,47.43326187133789%
2023-04-30T03:30:00+04:00 Dubai,15.978370666503906°C,22.906173706054688%,47.004234313964844%
2023-04-30T03:35:00+04:00 Dubai,15.978370666503906°C,22.906173706054688%,47.06258773803711%
2023-04-30T03:40:00+04:00 Dubai,15.978370666503906°C,22.906173706054688%,46.911376953125%
2023-04-30T03:45:00+04:00 Dubai,15.978370666503906°C,22.906173706054688%,46.93452835083008%
2023-04-30T03:50:00+04:00 Dubai,15.978370666503906°C,22.906173706054688%,46.57941436767578%
2023-04-30T03:55:00+04:00 Dubai,15.978370666503906°C,22.906173706054688%,46.9371452331543%
2023-04-30T04:00:00+04:00 Dubai,15.978370666503906°C,22.906173706054688%,47.018157958984375%
2023-04-30T04:05:00+04:00 Dubai,15.978370666503906°C,22.906173706054688%,46.933475494384766%
2023-04-30T04:10:00+04:00 Dubai,15.978370666503906°C,22.906173706054688%,47.38325119018555%
2023-04-30T04:15:00+04:00 Dubai,15.978370666503906°C,22.906173706054688%,46.80215835571289%
2023-04-30T04:20:00+04:00 Dubai,15.829230308532715°C,22.906173706054688%,46.5748176574707%
2023-04-30T04:25:00+04:00 Dubai,15.829230308532715°C,22.906173706054688%,46.46820831298828%
2023-04-30T04:30:00+04:00 Dubai,15.829230308532715°C,22.906173706054688%,46.460693359375%
2023-04-30T04:35:00+04:00 Dubai,15.829230308532715°C,22.906173706054688%,46.347434997558594%
2023-04-30T04:40:00+04:00 Dubai,15.829230308532715°C,22.906173706054688%,46.47097396850586%
2023-04-30T04:45:00+04:00 Dubai,15.829230308532715°C,22.906173706054688%,46.510398864746094%
2023-04-30T04:50:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,46.148963928222656%
2023-04-30T04:55:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,46.178775787353516%
2023-04-30T05:00:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,46.398529052734375%
2023-04-30T05:05:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,46.00443649291992%
2023-04-30T05:10:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,46.15110397338867%
2023-04-30T05:15:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,46.552947998046875%
2023-04-30T05:20:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,46.9466667175293%
2023-04-30T05:25:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,47.399253845214844%
2023-04-30T05:30:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,47.005001068115234%
2023-04-30T05:35:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,46.58610534667969%
2023-04-30T05:40:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,46.18809509277344%
2023-04-30T05:45:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,45.70794677734375%
2023-04-30T05:50:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,45.84416580200195%
2023-04-30T05:55:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,45.98469543457031%
2023-04-30T06:00:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,45.67292785644531%
2023-04-30T06:05:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,45.67410659790039%
2023-04-30T06:10:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,45.68853759765625%
2023-04-30T06:15:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,46.117591857910156%
2023-04-30T06:20:00+04:00 Dubai,15.680628776550293°C,22.906173706054688%,45.71465301513672%
2023-04-30T06:25:00+04:00 Dubai,15.529833793640137°C,22.906173706054688%,45.67523956298828%
2023-04-30T06:30:00+04:00 Dubai,15.529833793640137°C,22.906173706054688%,45.94134521484375%
2023-04-30T06:35:00+04:00 Dubai,15.529833793640137°C,22.906173706054688%,45.675148010253906%
2023-04-30T06:40:00+04:00 Dubai,15.529833793640137°C,22.906173706054688%,46.10116958618164%
2023-04-30T06:45:00+04:00 Dubai,15.529833793640137°C,22.906173706054688%,46.85551834106445%
2023-04-30T06:50:00+04:00 Dubai,15.678396224975586°C,22.906173706054688%,47.13993835449219%
2023-04-30T06:55:00+04:00 Dubai,15.826986312866211°C,22.906173706054688%,47.40958023071289%
2023-04-30T07:00:00+04:00 Dubai,15.826986312866211°C,22.906173706054688%,47.40403747558594%
2023-04-30T07:05:00+04:00 Dubai,15.826986312866211°C,22.906173706054688%,45.626365661621094%
2023-04-30T07:10:00+04:00 Dubai,15.975979804992676°C,22.906173706054688%,45.11587905883789%
2023-04-30T07:15:00+04:00 Dubai,15.975979804992676°C,22.906173706054688%,45.151824951171875%
2023-04-30T07:20:00+04:00 Dubai,15.975979804992676°C,22.906173706054688%,45.23109436035156%
2023-04-30T07:25:00+04:00 Dubai,15.975979804992676°C,22.906173706054688%,45.370548248291016%
2023-04-30T07:30:00+04:00 Dubai,15.975979804992676°C,22.906173706054688%,46.15446472167969%
2023-04-30T07:35:00+04:00 Dubai,16.125995635986328°C,22.906173706054688%,46.141510009765625%
2023-04-30T07:40:00+04:00 Dubai,16.27573585510254°C,22.906173706054688%,47.2984504699707%
2023-04-30T07:45:00+04:00 Dubai,16.27573585510254°C,22.906173706054688%,48.17564392089844%
2023-04-30T07:50:00+04:00 Dubai,16.425079345703125°C,22.906173706054688%,48.79441833496094%
2023-04-30T07:55:00+04:00 Dubai,16.873214721679688°C,26.349931716918945%,51.52793884277344%
2023-04-30T08:00:00+04:00 Dubai,16.873214721679688°C,29.471582412719727%,51.51757049560547%
2023-04-30T08:05:00+04:00 Dubai,16.873214721679688°C,31.858293533325195%,51.86641311645508%
2023-04-30T08:10:00+04:00 Dubai,16.873214721679688°C,35.08026123046875%,53.20603561401367%
2023-04-30T08:15:00+04:00 Dubai,16.57053565979004°C,33.06342697143555%,54.538238525390625%
2023-04-30T08:20:00+04:00 Dubai,16.419178009033203°C,33.06342697143555%,54.73140335083008%
2023-04-30T08:25:00+04:00 Dubai,16.419178009033203°C,33.06342697143555%,56.56706619262695%
2023-04-30T08:30:00+04:00 Dubai,16.569387435913086°C,34.17045974731445%,57.726627349853516%
2023-04-30T08:35:00+04:00 Dubai,16.719867706298828°C,36.952659606933594%,58.576377868652344%
2023-04-30T08:40:00+04:00 Dubai,16.8709659576416°C,39.815982818603516%,59.07608413696289%
2023-04-30T08:45:00+04:00 Dubai,16.23173713684082°C,36.78728485107422%,59.93388748168945%
2023-04-30T08:50:00+04:00 Dubai,16.08258819580078°C,36.78728485107422%,60.2552375793457%
2023-04-30T08:55:00+04:00 Dubai,16.08258819580078°C,36.78728485107422%,60.38146209716797%
2023-04-30T09:00:00+04:00 Dubai,16.08258819580078°C,36.78728485107422%,60.50180435180664%
2023-04-30T09:05:00+04:00 Dubai,16.08258819580078°C,36.78728485107422%,60.68290710449219%
2023-04-30T09:10:00+04:00 Dubai,16.08258819580078°C,36.78728485107422%,60.87031555175781%
2023-04-30T09:15:00+04:00 Dubai,16.08258819580078°C,36.78728485107422%,60.7135124206543%
2023-04-30T09:20:00+04:00 Dubai,16.08258819580078°C,36.78728485107422%,60.96598434448242%
2023-04-30T09:25:00+04:00 Dubai,16.08258819580078°C,36.78728485107422%,61.182228088378906%
2023-04-30T09:30:00+04:00 Dubai,16.08258819580078°C,36.78728485107422%,61.16753005981445%
2023-04-30T09:35:00+04:00 Dubai,16.08258819580078°C,36.78728485107422%,61.21483612060547%
2023-04-30T09:40:00+04:00 Dubai,16.233442306518555°C,36.78728485107422%,61.63731384277344%
2023-04-30T09:45:00+04:00 Dubai,16.233442306518555°C,36.78728485107422%,61.69101333618164%
2023-04-30T09:50:00+04:00 Dubai,16.233442306518555°C,36.78728485107422%,61.98854064941406%
2023-04-30T09:55:00+04:00 Dubai,16.385080337524414°C,36.78728485107422%,62.11747360229492%
2023-04-30T10:00:00+04:00 Dubai,16.385080337524414°C,36.78728485107422%,62.48518753051758%
2023-04-30T10:05:00+04:00 Dubai,16.534442901611328°C,36.78728485107422%,62.659725189208984%
2023-04-30T10:10:00+04:00 Dubai,16.534442901611328°C,37.89599609375%,62.8625602722168%
2023-04-30T10:15:00+04:00 Dubai,16.534442901611328°C,37.89599609375%,62.576881408691406%
2023-04-30T10:20:00+04:00 Dubai,16.534442901611328°C,37.89599609375%,62.63938903808594%
2023-04-30T10:25:00+04:00 Dubai,16.534442901611328°C,38.93397903442383%,62.584163665771484%
2023-04-30T10:30:00+04:00 Dubai,16.534442901611328°C,38.93397903442383%,62.573585510253906%
2023-04-30T10:35:00+04:00 Dubai,16.534442901611328°C,40.13758087158203%,62.2801628112793%
2023-04-30T10:40:00+04:00 Dubai,16.534442901611328°C,41.155887603759766%,61.76594543457031%
2023-04-30T10:45:00+04:00 Dubai,16.534442901611328°C,42.159175872802734%,61.90922546386719%
2023-04-30T10:50:00+04:00 Dubai,16.534442901611328°C,42.159175872802734%,62.05857849121094%
2023-04-30T10:55:00+04:00 Dubai,16.534442901611328°C,43.29663848876953%,61.17515563964844%
2023-04-30T11:00:00+04:00 Dubai,16.534442901611328°C,43.29663848876953%,60.78441619873047%
2023-04-30T11:05:00+04:00 Dubai,16.534442901611328°C,43.29663848876953%,60.73173141479492%
2023-04-30T11:10:00+04:00 Dubai,16.534442901611328°C,43.29663848876953%,60.33442687988281%
2023-04-30T11:15:00+04:00 Dubai,16.534442901611328°C,43.29663848876953%,59.27363586425781%
2023-04-30T11:20:00+04:00 Dubai,16.534442901611328°C,43.29663848876953%,58.97174072265625%
2023-04-30T11:25:00+04:00 Dubai,16.382919311523438°C,43.29663848876953%,58.66572570800781%
2023-04-30T11:30:00+04:00 Dubai,16.382919311523438°C,43.29663848876953%,57.73433303833008%
2023-04-30T11:35:00+04:00 Dubai,16.232620239257812°C,43.29663848876953%,57.16290283203125%
2023-04-30T11:40:00+04:00 Dubai,16.232620239257812°C,43.29663848876953%,56.68132781982422%
2023-04-30T11:45:00+04:00 Dubai,16.232620239257812°C,43.29663848876953%,56.157535552978516%
2023-04-30T11:50:00+04:00 Dubai,16.081241607666016°C,43.29663848876953%,55.13673400878906%
2023-04-30T11:55:00+04:00 Dubai,16.081241607666016°C,43.29663848876953%,55.120704650878906%
2023-04-30T12:00:00+04:00 Dubai,16.081241607666016°C,43.29663848876953%,54.69317626953125%
2023-04-30T12:05:00+04:00 Dubai,16.081241607666016°C,43.29663848876953%,54.59946060180664%
2023-04-30T12:10:00+04:00 Dubai,16.081241607666016°C,43.29663848876953%,53.91178512573242%
2023-04-30T12:15:00+04:00 Dubai,16.081241607666016°C,43.29663848876953%,53.606258392333984%
2023-04-30T12:20:00+04:00 Dubai,15.932597160339355°C,43.29663848876953%,53.265933990478516%
2023-04-30T12:25:00+04:00 Dubai,15.932597160339355°C,43.29663848876953%,52.736690521240234%
2023-04-30T12:30:00+04:00 Dubai,15.932597160339355°C,43.29663848876953%,52.44031524658203%
2023-04-30T12:35:00+04:00 Dubai,15.932597160339355°C,43.29663848876953%,52.070709228515625%
2023-04-30T12:40:00+04:00 Dubai,15.932597160339355°C,43.29663848876953%,52.10478973388672%
2023-04-30T12:45:00+04:00 Dubai,15.932597160339355°C,43.29663848876953%,52.03125762939453%
2023-04-30T12:50:00+04:00 Dubai,15.932597160339355°C,43.29663848876953%,51.86343002319336%
2023-04-30T12:55:00+04:00 Dubai,15.782084465026855°C,43.29663848876953%,52.13101577758789%
2023-04-30T13:00:00+04:00 Dubai,15.782084465026855°C,43.29663848876953%,51.194332122802734%
2023-04-30T13:05:00+04:00 Dubai,15.782084465026855°C,43.29663848876953%,51.508235931396484%
2023-04-30T13:10:00+04:00 Dubai,15.632856369018555°C,43.29663848876953%,51.38007736206055%
2023-04-30T13:15:00+04:00 Dubai,15.632856369018555°C,43.29663848876953%,51.09661102294922%
2023-04-30T13:20:00+04:00 Dubai,15.632856369018555°C,43.29663848876953%,50.61296844482422%
2023-04-30T13:25:00+04:00 Dubai,15.632856369018555°C,43.29663848876953%,50.55147933959961%
2023-04-30T13:30:00+04:00 Dubai,15.632856369018555°C,43.29663848876953%,49.811710357666016%
2023-04-30T13:35:00+04:00 Dubai,15.632856369018555°C,43.29663848876953%,49.74722671508789%
2023-04-30T13:40:00+04:00 Dubai,15.632856369018555°C,43.29663848876953%,49.74586868286133%
2023-04-30T13:45:00+04:00 Dubai,15.632856369018555°C,43.29663848876953%,49.739768981933594%
2023-04-30T13:50:00+04:00 Dubai,15.632856369018555°C,43.29663848876953%,49.131370544433594%
2023-04-30T13:55:00+04:00 Dubai,15.482291221618652°C,43.29663848876953%,48.91670608520508%
2023-04-30T14:00:00+04:00 Dubai,15.482291221618652°C,43.29663848876953%,49.56165313720703%
2023-04-30T14:05:00+04:00 Dubai,15.482291221618652°C,43.29663848876953%,49.558563232421875%
2023-04-30T14:10:00+04:00 Dubai,15.482291221618652°C,43.29663848876953%,49.267242431640625%
2023-04-30T14:15:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,49.73798370361328%
2023-04-30T14:20:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,48.970638275146484%
2023-04-30T14:25:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,49.697025299072266%
2023-04-30T14:30:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,48.99033737182617%
2023-04-30T14:35:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,49.281288146972656%
2023-04-30T14:40:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,49.72331237792969%
2023-04-30T14:45:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,49.33290481567383%
2023-04-30T14:50:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,49.76713562011719%
2023-04-30T14:55:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,49.774295806884766%
2023-04-30T15:00:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,50.139320373535156%
2023-04-30T15:05:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,50.1340446472168%
2023-04-30T15:10:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,49.71135711669922%
2023-04-30T15:15:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,50.08900451660156%
2023-04-30T15:20:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,50.07476043701172%
2023-04-30T15:25:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,49.707908630371094%
2023-04-30T15:30:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,50.1526985168457%
2023-04-30T15:35:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,49.82135772705078%
2023-04-30T15:40:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,49.77104568481445%
2023-04-30T15:45:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,49.9609375%
2023-04-30T15:50:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,50.022804260253906%
2023-04-30T15:55:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,50.14567947387695%
2023-04-30T16:00:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,49.74289321899414%
2023-04-30T16:05:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,50.19224166870117%
2023-04-30T16:10:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,50.090858459472656%
2023-04-30T16:15:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,50.068695068359375%
2023-04-30T16:20:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,49.92039108276367%
2023-04-30T16:25:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,49.74925994873047%
2023-04-30T16:30:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,50.36241912841797%
2023-04-30T16:35:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,49.741249084472656%
2023-04-30T16:40:00+04:00 Dubai,15.630827903747559°C,43.29663848876953%,50.07613754272461%
2023-04-30T16:45:00+04:00 Dubai,15.479900360107422°C,43.29663848876953%,50.09039306640625%
2023-04-30T16:50:00+04:00 Dubai,15.479900360107422°C,43.29663848876953%,50.59477615356445%
2023-04-30T16:55:00+04:00 Dubai,15.331022262573242°C,41.998512268066406%,49.80083465576172%
2023-04-30T17:00:00+04:00 Dubai,15.331022262573242°C,40.887107849121094%,50.1912956237793%
2023-04-30T17:05:00+04:00 Dubai,15.331022262573242°C,39.83726501464844%,50.05997085571289%
2023-04-30T17:10:00+04:00 Dubai,15.331022262573242°C,37.33492660522461%,50.154579162597656%
2023-04-30T17:15:00+04:00 Dubai,15.331022262573242°C,36.27558517456055%,50.14404296875%
2023-04-30T17:20:00+04:00 Dubai,15.331022262573242°C,36.27558517456055%,50.12540054321289%
2023-04-30T17:25:00+04:00 Dubai,15.331022262573242°C,35.21627426147461%,50.1879768371582%
2023-04-30T17:30:00+04:00 Dubai,15.331022262573242°C,34.08522033691406%,50.44169235229492%
2023-04-30T17:35:00+04:00 Dubai,15.331022262573242°C,32.93025207519531%,50.22957229614258%
2023-04-30T17:40:00+04:00 Dubai,15.331022262573242°C,31.579891204833984%,50.17558670043945%
2023-04-30T17:45:00+04:00 Dubai,15.786857604980469°C,32.94305419921875%,50.258243560791016%
2023-04-30T17:50:00+04:00 Dubai,15.786857604980469°C,32.94305419921875%,49.95464324951172%
2023-04-30T17:55:00+04:00 Dubai,15.935738563537598°C,32.94305419921875%,50.13066864013672%
2023-04-30T18:00:00+04:00 Dubai,15.935738563537598°C,32.94305419921875%,49.95127868652344%
2023-04-30T18:05:00+04:00 Dubai,15.935738563537598°C,32.94305419921875%,49.584999084472656%
2023-04-30T18:10:00+04:00 Dubai,15.935738563537598°C,32.94305419921875%,49.30078125%
2023-04-30T18:15:00+04:00 Dubai,15.935738563537598°C,32.94305419921875%,48.8978271484375%
2023-04-30T18:20:00+04:00 Dubai,15.935738563537598°C,32.94305419921875%,48.79253387451172%
2023-04-30T18:25:00+04:00 Dubai,15.935738563537598°C,32.94305419921875%,48.377403259277344%
2023-04-30T18:30:00+04:00 Dubai,15.935738563537598°C,32.94305419921875%,47.968658447265625%
2023-04-30T18:35:00+04:00 Dubai,15.935738563537598°C,32.94305419921875%,47.40184783935547%
2023-04-30T18:40:00+04:00 Dubai,15.787222862243652°C,32.94305419921875%,47.39093017578125%
2023-04-30T18:45:00+04:00 Dubai,15.787222862243652°C,32.94305419921875%,46.91310119628906%
2023-04-30T18:50:00+04:00 Dubai,15.636955261230469°C,32.94305419921875%,46.829654693603516%
2023-04-30T18:55:00+04:00 Dubai,15.636955261230469°C,32.94305419921875%,46.06195068359375%
2023-04-30T19:00:00+04:00 Dubai,15.636955261230469°C,32.94305419921875%,46.1407356262207%
2023-04-30T19:05:00+04:00 Dubai,15.334375381469727°C,31.071699142456055%,47.329097747802734%
2023-04-30T19:10:00+04:00 Dubai,15.334375381469727°C,29.990291595458984%,47.84206771850586%
2023-04-30T19:15:00+04:00 Dubai,15.334375381469727°C,28.870088577270508%,47.39579772949219%
2023-04-30T19:20:00+04:00 Dubai,15.334375381469727°C,27.741687774658203%,47.41718673706055%
2023-04-30T19:25:00+04:00 Dubai,15.334375381469727°C,26.689979553222656%,47.39707565307617%
2023-04-30T19:30:00+04:00 Dubai,15.334375381469727°C,25.543312072753906%,47.384281158447266%
2023-04-30T19:35:00+04:00 Dubai,15.639863014221191°C,26.968341827392578%,47.39814376831055%
2023-04-30T19:40:00+04:00 Dubai,15.7894868850708°C,26.968341827392578%,47.17140579223633%
2023-04-30T19:45:00+04:00 Dubai,15.7894868850708°C,26.968341827392578%,47.394229888916016%
2023-04-30T19:50:00+04:00 Dubai,15.7894868850708°C,26.968341827392578%,47.31175994873047%
2023-04-30T19:55:00+04:00 Dubai,15.7894868850708°C,26.968341827392578%,47.37554168701172%
2023-04-30T20:00:00+04:00 Dubai,15.939728736877441°C,26.968341827392578%,47.39242935180664%
2023-04-30T20:05:00+04:00 Dubai,15.939728736877441°C,26.968341827392578%,46.94852066040039%
2023-04-30T20:10:00+04:00 Dubai,15.939728736877441°C,26.968341827392578%,47.396522521972656%
