ts,DMC Building 1 Data Quality Tests Discharge-Air-Temp-Sensor Copy,DMC Building 1 Data Quality Tests Discharge-Chilled-Water-Cool-Valve-Cmd Copy
2023-06-20T03:00:00+04:00 Dubai,18.05284881591797°C,31.61%
2023-06-20T03:05:00+04:00 Dubai,17.904035568237305°C,31.61%
2023-06-20T03:10:00+04:00 Dubai,17.904035568237305°C,31.61%
2023-06-20T03:15:00+04:00 Dubai,17.904035568237305°C,31.61%
2023-06-20T03:20:00+04:00 Dubai,17.904035568237305°C,31.61%
2023-06-20T03:25:00+04:00 Dubai,17.904035568237305°C,31.61%
2023-06-20T03:30:00+04:00 Dubai,17.904035568237305°C,31.61%
2023-06-20T03:35:00+04:00 Dubai,17.904035568237305°C,31.61%
2023-06-20T03:40:00+04:00 Dubai,17.904035568237305°C,31.61%
2023-06-20T03:45:00+04:00 Dubai,17.904035568237305°C,31.61%
2023-06-20T03:50:00+04:00 Dubai,17.904035568237305°C,31.61%
2023-06-20T03:55:00+04:00 Dubai,17.904035568237305°C,31.61%
2023-06-20T04:00:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T04:05:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T04:10:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T04:15:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T04:20:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T04:25:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T04:30:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T04:35:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T04:40:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T04:45:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T04:50:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T04:55:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T05:00:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T05:05:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T05:10:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T05:15:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T05:20:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T05:25:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T05:30:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T05:35:00+04:00 Dubai,17.754179000854492°C,31.61%
2023-06-20T05:40:00+04:00 Dubai,17.90270233154297°C,31.61%
2023-06-20T05:45:00+04:00 Dubai,17.90270233154297°C,31.61%
2023-06-20T05:50:00+04:00 Dubai,17.90270233154297°C,31.61%
2023-06-20T05:55:00+04:00 Dubai,17.90270233154297°C,31.61%
2023-06-20T06:00:00+04:00 Dubai,17.90270233154297°C,31.61%
2023-06-20T06:05:00+04:00 Dubai,16.010791778564453°C,43.54%
2023-06-20T06:10:00+04:00 Dubai,16.010791778564453°C,43.88%
2023-06-20T06:15:00+04:00 Dubai,15.861915588378906°C,43.88%
2023-06-20T06:20:00+04:00 Dubai,15.712384223937988°C,43.88%
2023-06-20T06:25:00+04:00 Dubai,15.562789916992188°C,43.88%
2023-06-20T06:30:00+04:00 Dubai,15.562789916992188°C,43.88%
2023-06-20T06:35:00+04:00 Dubai,15.412971496582031°C,43.88%
2023-06-20T06:40:00+04:00 Dubai,15.412971496582031°C,43.88%
2023-06-20T06:45:00+04:00 Dubai,15.412971496582031°C,43.88%
2023-06-20T06:50:00+04:00 Dubai,15.412971496582031°C,43.88%
2023-06-20T06:55:00+04:00 Dubai,15.263431549072266°C,43.88%
2023-06-20T07:00:00+04:00 Dubai,15.263431549072266°C,43.88%
2023-06-20T07:05:00+04:00 Dubai,16.052396774291992°C,48.31%
2023-06-20T07:10:00+04:00 Dubai,16.203327178955078°C,53.93%
2023-06-20T07:15:00+04:00 Dubai,16.203327178955078°C,58.04%
2023-06-20T07:20:00+04:00 Dubai,16.052152633666992°C,59.35%
2023-06-20T07:25:00+04:00 Dubai,16.052152633666992°C,61.89%
2023-06-20T07:30:00+04:00 Dubai,16.052152633666992°C,64.55%
2023-06-20T07:35:00+04:00 Dubai,16.052152633666992°C,66.98%
2023-06-20T07:40:00+04:00 Dubai,16.052152633666992°C,69.32%
2023-06-20T07:45:00+04:00 Dubai,16.052152633666992°C,70.33%
2023-06-20T07:50:00+04:00 Dubai,16.052152633666992°C,72.99%
2023-06-20T07:55:00+04:00 Dubai,16.052152633666992°C,75.53%
2023-06-20T08:00:00+04:00 Dubai,16.052152633666992°C,77.84%
2023-06-20T08:05:00+04:00 Dubai,16.052152633666992°C,79.06%
2023-06-20T08:10:00+04:00 Dubai,16.052152633666992°C,81.54%
2023-06-20T08:15:00+04:00 Dubai,15.901923179626465°C,82.80%
2023-06-20T08:20:00+04:00 Dubai,15.901923179626465°C,84.87%
2023-06-20T08:25:00+04:00 Dubai,15.901923179626465°C,86.96%
2023-06-20T08:30:00+04:00 Dubai,15.901923179626465°C,88.29%
2023-06-20T08:35:00+04:00 Dubai,15.901923179626465°C,89.44%
2023-06-20T08:40:00+04:00 Dubai,15.901923179626465°C,91.74%
2023-06-20T08:45:00+04:00 Dubai,15.901923179626465°C,93.98%
2023-06-20T08:50:00+04:00 Dubai,15.901923179626465°C,96.50%
2023-06-20T08:55:00+04:00 Dubai,15.11197280883789°C,93.59%
2023-06-20T09:00:00+04:00 Dubai,13.838457107543945°C,86.44%
2023-06-20T09:05:00+04:00 Dubai,13.68774700164795°C,79.83%
2023-06-20T09:10:00+04:00 Dubai,13.68774700164795°C,77.16%
2023-06-20T09:15:00+04:00 Dubai,13.68774700164795°C,74.68%
2023-06-20T09:20:00+04:00 Dubai,13.838912963867188°C,71.67%
2023-06-20T09:25:00+04:00 Dubai,13.838912963867188°C,70.26%
2023-06-20T09:30:00+04:00 Dubai,13.987829208374023°C,67.59%
2023-06-20T09:35:00+04:00 Dubai,14.138970375061035°C,66.43%
2023-06-20T09:40:00+04:00 Dubai,14.138970375061035°C,66.43%
2023-06-20T09:45:00+04:00 Dubai,14.287559509277344°C,65.42%
2023-06-20T09:50:00+04:00 Dubai,14.287559509277344°C,64.38%
2023-06-20T09:55:00+04:00 Dubai,14.287559509277344°C,63.37%
2023-06-20T10:00:00+04:00 Dubai,14.287559509277344°C,63.37%
2023-06-20T10:05:00+04:00 Dubai,14.43779182434082°C,63.37%
2023-06-20T10:10:00+04:00 Dubai,14.43779182434082°C,63.37%
2023-06-20T10:15:00+04:00 Dubai,14.43779182434082°C,63.37%
2023-06-20T10:20:00+04:00 Dubai,14.586872100830078°C,63.37%
2023-06-20T10:25:00+04:00 Dubai,14.586872100830078°C,63.37%
2023-06-20T10:30:00+04:00 Dubai,14.586872100830078°C,63.37%
2023-06-20T10:35:00+04:00 Dubai,14.586872100830078°C,63.37%
2023-06-20T10:40:00+04:00 Dubai,14.586872100830078°C,63.37%
2023-06-20T10:45:00+04:00 Dubai,14.586872100830078°C,63.37%
2023-06-20T10:50:00+04:00 Dubai,14.586872100830078°C,63.37%
2023-06-20T10:55:00+04:00 Dubai,14.586872100830078°C,63.37%
2023-06-20T11:00:00+04:00 Dubai,14.586872100830078°C,63.37%
2023-06-20T11:05:00+04:00 Dubai,14.586872100830078°C,63.37%
2023-06-20T11:10:00+04:00 Dubai,14.586872100830078°C,63.37%
2023-06-20T11:15:00+04:00 Dubai,14.586872100830078°C,63.37%
2023-06-20T11:20:00+04:00 Dubai,14.586872100830078°C,63.37%
2023-06-20T11:25:00+04:00 Dubai,14.437578201293945°C,62.07%
2023-06-20T11:30:00+04:00 Dubai,14.437578201293945°C,62.07%
2023-06-20T11:35:00+04:00 Dubai,14.437578201293945°C,62.07%
2023-06-20T11:40:00+04:00 Dubai,14.437578201293945°C,60.98%
2023-06-20T11:45:00+04:00 Dubai,14.437578201293945°C,60.98%
2023-06-20T11:50:00+04:00 Dubai,14.437578201293945°C,60.98%
2023-06-20T11:55:00+04:00 Dubai,14.437578201293945°C,60.98%
2023-06-20T12:00:00+04:00 Dubai,14.437578201293945°C,60.98%
2023-06-20T12:05:00+04:00 Dubai,14.437578201293945°C,60.98%
2023-06-20T12:10:00+04:00 Dubai,14.437578201293945°C,59.73%
2023-06-20T12:15:00+04:00 Dubai,14.437578201293945°C,59.73%
2023-06-20T12:20:00+04:00 Dubai,14.437578201293945°C,58.48%
2023-06-20T12:25:00+04:00 Dubai,14.437578201293945°C,57.47%
2023-06-20T12:30:00+04:00 Dubai,14.437578201293945°C,56.45%
2023-06-20T12:35:00+04:00 Dubai,14.437578201293945°C,56.45%
2023-06-20T12:40:00+04:00 Dubai,14.437578201293945°C,57.54%
2023-06-20T12:45:00+04:00 Dubai,14.437578201293945°C,57.54%
2023-06-20T12:50:00+04:00 Dubai,14.437578201293945°C,57.54%
2023-06-20T12:55:00+04:00 Dubai,14.437578201293945°C,57.54%
2023-06-20T13:00:00+04:00 Dubai,14.437578201293945°C,57.54%
2023-06-20T13:05:00+04:00 Dubai,14.437578201293945°C,57.54%
2023-06-20T13:10:00+04:00 Dubai,14.437578201293945°C,57.54%
2023-06-20T13:15:00+04:00 Dubai,14.437578201293945°C,57.54%
2023-06-20T13:20:00+04:00 Dubai,14.437578201293945°C,57.54%
2023-06-20T13:25:00+04:00 Dubai,14.437578201293945°C,57.54%
2023-06-20T13:30:00+04:00 Dubai,14.437578201293945°C,56.50%
2023-06-20T13:35:00+04:00 Dubai,14.437578201293945°C,56.50%
2023-06-20T13:40:00+04:00 Dubai,14.437578201293945°C,56.50%
2023-06-20T13:45:00+04:00 Dubai,14.589006423950195°C,56.50%
2023-06-20T13:50:00+04:00 Dubai,14.887475967407227°C,56.50%
2023-06-20T13:55:00+04:00 Dubai,14.887475967407227°C,56.50%
2023-06-20T14:00:00+04:00 Dubai,14.887475967407227°C,56.50%
2023-06-20T14:05:00+04:00 Dubai,14.887475967407227°C,56.50%
2023-06-20T14:10:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T14:15:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T14:20:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T14:25:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T14:30:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T14:35:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T14:40:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T14:45:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T14:50:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T14:55:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T15:00:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T15:05:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T15:10:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T15:15:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T15:20:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T15:25:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T15:30:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T15:35:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T15:40:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T15:45:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T15:50:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T15:55:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T16:00:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T16:05:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T16:10:00+04:00 Dubai,15.039301872253418°C,56.50%
2023-06-20T16:15:00+04:00 Dubai,14.890743255615234°C,56.50%
2023-06-20T16:20:00+04:00 Dubai,14.890743255615234°C,56.50%
2023-06-20T16:25:00+04:00 Dubai,14.890743255615234°C,56.50%
2023-06-20T16:30:00+04:00 Dubai,14.890743255615234°C,56.50%
2023-06-20T16:35:00+04:00 Dubai,14.890743255615234°C,56.50%
2023-06-20T16:40:00+04:00 Dubai,14.890743255615234°C,56.50%
2023-06-20T16:45:00+04:00 Dubai,14.741830825805664°C,56.50%
2023-06-20T16:50:00+04:00 Dubai,14.741830825805664°C,56.50%
2023-06-20T16:55:00+04:00 Dubai,14.741830825805664°C,56.50%
2023-06-20T17:00:00+04:00 Dubai,14.741830825805664°C,56.50%
2023-06-20T17:05:00+04:00 Dubai,14.741830825805664°C,56.50%
2023-06-20T17:10:00+04:00 Dubai,14.592835426330566°C,56.50%
2023-06-20T17:15:00+04:00 Dubai,14.592835426330566°C,56.50%
2023-06-20T17:20:00+04:00 Dubai,14.592835426330566°C,56.50%
2023-06-20T17:25:00+04:00 Dubai,14.592835426330566°C,56.50%
2023-06-20T17:30:00+04:00 Dubai,14.592835426330566°C,56.50%
2023-06-20T17:35:00+04:00 Dubai,14.592835426330566°C,56.50%
2023-06-20T17:40:00+04:00 Dubai,14.443343162536621°C,56.50%
2023-06-20T17:45:00+04:00 Dubai,14.443343162536621°C,55.47%
2023-06-20T17:50:00+04:00 Dubai,14.443343162536621°C,55.47%
2023-06-20T17:55:00+04:00 Dubai,14.443343162536621°C,54.48%
2023-06-20T18:00:00+04:00 Dubai,14.443343162536621°C,54.48%
2023-06-20T18:05:00+04:00 Dubai,14.443343162536621°C,53.37%
2023-06-20T18:10:00+04:00 Dubai,14.443343162536621°C,53.37%
2023-06-20T18:15:00+04:00 Dubai,14.443343162536621°C,53.37%
2023-06-20T18:20:00+04:00 Dubai,14.443343162536621°C,53.37%
2023-06-20T18:25:00+04:00 Dubai,14.443343162536621°C,53.37%
2023-06-20T18:30:00+04:00 Dubai,14.443343162536621°C,53.37%
2023-06-20T18:35:00+04:00 Dubai,14.443343162536621°C,53.37%
2023-06-20T18:40:00+04:00 Dubai,14.443343162536621°C,51.93%
2023-06-20T18:45:00+04:00 Dubai,14.443343162536621°C,50.79%
2023-06-20T18:50:00+04:00 Dubai,14.294151306152344°C,49.68%
2023-06-20T18:55:00+04:00 Dubai,14.444067001342773°C,49.68%
2023-06-20T19:00:00+04:00 Dubai,14.444067001342773°C,49.68%
2023-06-20T19:05:00+04:00 Dubai,14.292296409606934°C,46.62%
2023-06-20T19:10:00+04:00 Dubai,14.143741607666016°C,45.25%
2023-06-20T19:15:00+04:00 Dubai,14.296151161193848°C,45.25%
2023-06-20T19:20:00+04:00 Dubai,14.446447372436523°C,46.25%
2023-06-20T19:25:00+04:00 Dubai,14.446447372436523°C,46.25%
2023-06-20T19:30:00+04:00 Dubai,14.446447372436523°C,46.25%
2023-06-20T19:35:00+04:00 Dubai,14.446447372436523°C,46.25%
2023-06-20T19:40:00+04:00 Dubai,14.446447372436523°C,46.25%
2023-06-20T19:45:00+04:00 Dubai,14.446447372436523°C,46.25%
2023-06-20T19:50:00+04:00 Dubai,14.446447372436523°C,45.24%
2023-06-20T19:55:00+04:00 Dubai,14.446447372436523°C,44.20%
2023-06-20T20:00:00+04:00 Dubai,14.446447372436523°C,43.14%
2023-06-20T20:05:00+04:00 Dubai,14.446447372436523°C,43.14%
2023-06-20T20:10:00+04:00 Dubai,14.446447372436523°C,42.15%
2023-06-20T20:15:00+04:00 Dubai,14.446447372436523°C,41.09%
2023-06-20T20:20:00+04:00 Dubai,14.446447372436523°C,40.05%
2023-06-20T20:25:00+04:00 Dubai,14.596999168395996°C,41.22%
2023-06-20T20:30:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T20:35:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T20:40:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T20:45:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T20:50:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T20:55:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T21:00:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T21:05:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T21:10:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T21:15:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T21:20:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T21:25:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T21:30:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T21:35:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T21:40:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T21:45:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T21:50:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T21:55:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T22:00:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T22:05:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T22:10:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T22:15:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T22:20:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T22:25:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T22:30:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T22:35:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T22:40:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T22:45:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T22:50:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T22:55:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T23:00:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T23:05:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T23:10:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T23:15:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T23:20:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T23:25:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T23:30:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T23:35:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T23:40:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T23:45:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T23:50:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-20T23:55:00+04:00 Dubai,14.745556831359863°C,41.22%
2023-06-21T00:00:00+04:00 Dubai,16.931396484375°C,27.06%
2023-06-21T00:05:00+04:00 Dubai,17.083518981933594°C,27.06%
2023-06-21T00:10:00+04:00 Dubai,16.730079650878906°C,20.35%
2023-06-21T00:15:00+04:00 Dubai,17.34194564819336°C,24.16%
2023-06-21T00:20:00+04:00 Dubai,17.49118423461914°C,25.27%
2023-06-21T00:25:00+04:00 Dubai,17.7894229888916°C,25.27%
2023-06-21T00:30:00+04:00 Dubai,17.7894229888916°C,25.27%
2023-06-21T00:35:00+04:00 Dubai,17.940540313720703°C,25.27%
2023-06-21T00:40:00+04:00 Dubai,17.940540313720703°C,25.27%
2023-06-21T00:45:00+04:00 Dubai,18.089717864990234°C,25.27%
2023-06-21T00:50:00+04:00 Dubai,18.089717864990234°C,25.27%
2023-06-21T00:55:00+04:00 Dubai,18.23933982849121°C,25.27%
2023-06-21T01:00:00+04:00 Dubai,18.389169692993164°C,25.27%
2023-06-21T01:05:00+04:00 Dubai,18.389169692993164°C,25.27%
2023-06-21T01:10:00+04:00 Dubai,18.389169692993164°C,26.41%
2023-06-21T01:15:00+04:00 Dubai,18.53924560546875°C,27.47%
2023-06-21T01:20:00+04:00 Dubai,18.53924560546875°C,28.60%
2023-06-21T01:25:00+04:00 Dubai,18.68807029724121°C,29.88%
2023-06-21T01:30:00+04:00 Dubai,18.68807029724121°C,30.99%
2023-06-21T01:35:00+04:00 Dubai,18.22490119934082°C,29.92%
2023-06-21T01:40:00+04:00 Dubai,18.071578979492188°C,29.92%
2023-06-21T01:45:00+04:00 Dubai,17.922264099121094°C,29.92%
2023-06-21T01:50:00+04:00 Dubai,17.922264099121094°C,29.92%
2023-06-21T01:55:00+04:00 Dubai,17.922264099121094°C,29.92%
2023-06-21T02:00:00+04:00 Dubai,17.922264099121094°C,29.92%
2023-06-21T02:05:00+04:00 Dubai,17.922264099121094°C,29.92%
2023-06-21T02:10:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T02:15:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T02:20:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T02:25:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T02:30:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T02:35:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T02:40:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T02:45:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T02:50:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T02:55:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T03:00:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T03:05:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T03:10:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T03:15:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T03:20:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T03:25:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T03:30:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T03:35:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T03:40:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T03:45:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T03:50:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T03:55:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T04:00:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T04:05:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T04:10:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T04:15:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T04:20:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T04:25:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T04:30:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T04:35:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T04:40:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T04:45:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T04:50:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T04:55:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T05:00:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T05:05:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T05:10:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T05:15:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T05:20:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T05:25:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T05:30:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T05:35:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T05:40:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T05:45:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T05:50:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T05:55:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T06:00:00+04:00 Dubai,17.773473739624023°C,29.92%
2023-06-21T06:05:00+04:00 Dubai,16.062267303466797°C,42.05%
2023-06-21T06:10:00+04:00 Dubai,16.062267303466797°C,43.12%
2023-06-21T06:15:00+04:00 Dubai,15.912629127502441°C,43.12%
2023-06-21T06:20:00+04:00 Dubai,15.762395858764648°C,43.12%
2023-06-21T06:25:00+04:00 Dubai,15.613531112670898°C,43.12%
2023-06-21T06:30:00+04:00 Dubai,15.613531112670898°C,43.12%
2023-06-21T06:35:00+04:00 Dubai,15.463454246520996°C,43.12%
2023-06-21T06:40:00+04:00 Dubai,15.463454246520996°C,43.12%
2023-06-21T06:45:00+04:00 Dubai,15.463454246520996°C,43.12%
2023-06-21T06:50:00+04:00 Dubai,15.314909934997559°C,43.12%
2023-06-21T06:55:00+04:00 Dubai,15.314909934997559°C,43.12%
2023-06-21T07:00:00+04:00 Dubai,15.314909934997559°C,43.12%
2023-06-21T07:05:00+04:00 Dubai,15.768671035766602°C,44.40%
2023-06-21T07:10:00+04:00 Dubai,16.073030471801758°C,49.76%
2023-06-21T07:15:00+04:00 Dubai,16.073030471801758°C,51.68%
2023-06-21T07:20:00+04:00 Dubai,16.073030471801758°C,54.18%
2023-06-21T07:25:00+04:00 Dubai,15.924399375915527°C,55.38%
2023-06-21T07:30:00+04:00 Dubai,15.924399375915527°C,58.18%
2023-06-21T07:35:00+04:00 Dubai,15.924399375915527°C,59.18%
2023-06-21T07:40:00+04:00 Dubai,15.924399375915527°C,60.66%
2023-06-21T07:45:00+04:00 Dubai,15.924399375915527°C,61.83%
2023-06-21T07:50:00+04:00 Dubai,15.924399375915527°C,64.15%
2023-06-21T07:55:00+04:00 Dubai,15.77584171295166°C,64.15%
2023-06-21T08:00:00+04:00 Dubai,15.77584171295166°C,66.18%
2023-06-21T08:05:00+04:00 Dubai,15.77584171295166°C,67.24%
2023-06-21T08:10:00+04:00 Dubai,15.77584171295166°C,69.46%
2023-06-21T08:15:00+04:00 Dubai,15.77584171295166°C,70.58%
2023-06-21T08:20:00+04:00 Dubai,15.77584171295166°C,71.77%
2023-06-21T08:25:00+04:00 Dubai,15.77584171295166°C,73.97%
2023-06-21T08:30:00+04:00 Dubai,15.77584171295166°C,76.15%
2023-06-21T08:35:00+04:00 Dubai,15.77584171295166°C,78.69%
2023-06-21T08:40:00+04:00 Dubai,15.77584171295166°C,81.16%
2023-06-21T08:45:00+04:00 Dubai,15.925883293151855°C,82.46%
2023-06-21T08:50:00+04:00 Dubai,15.925883293151855°C,85.14%
2023-06-21T08:55:00+04:00 Dubai,15.925883293151855°C,87.53%
2023-06-21T09:00:00+04:00 Dubai,15.925883293151855°C,90.07%
2023-06-21T09:05:00+04:00 Dubai,15.925883293151855°C,92.52%
2023-06-21T09:10:00+04:00 Dubai,15.925883293151855°C,96.15%
2023-06-21T09:15:00+04:00 Dubai,16.075157165527344°C,98.54%
2023-06-21T09:20:00+04:00 Dubai,16.075157165527344°C,99.89%
2023-06-21T09:25:00+04:00 Dubai,15.29726791381836°C,97.47%
