ts,DMC Building 1 Data Quality Tests Dup of AHU_04_B1 Return Air Temp,DMC Building 1 Data Quality Tests New-Point
2023-03-13T12:25:00+04:00 Dubai,24.86639976501465°C,39.01060485839844%
2023-03-13T12:30:00+04:00 Dubai,24.86639976501465°C,39.01060485839844%
2023-03-13T12:35:00+04:00 Dubai,24.86639976501465°C,39.01060485839844%
2023-03-13T12:40:00+04:00 Dubai,24.86639976501465°C,39.01060485839844%
2023-03-13T12:45:00+04:00 Dubai,24.86639976501465°C,39.01060485839844%
2023-03-13T12:50:00+04:00 Dubai,24.86639976501465°C,39.01060485839844%
2023-03-13T12:55:00+04:00 Dubai,24.86639976501465°C,39.01060485839844%
2023-03-13T13:00:00+04:00 Dubai,24.86639976501465°C,39.01060485839844%
2023-03-13T13:05:00+04:00 Dubai,24.86639976501465°C,39.01060485839844%
2023-03-13T13:10:00+04:00 Dubai,24.86639976501465°C,39.01060485839844%
2023-03-13T13:15:00+04:00 Dubai,24.86639976501465°C,39.01060485839844%
2023-03-13T13:20:00+04:00 Dubai,24.86639976501465°C,39.01060485839844%
2023-03-13T13:25:00+04:00 Dubai,24.86639976501465°C,39.01060485839844%
2023-03-13T13:30:00+04:00 Dubai,24.86639976501465°C,39.01060485839844%
2023-03-13T13:35:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T13:40:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T13:45:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T13:50:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T13:55:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T14:00:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T14:05:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T14:10:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T14:15:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T14:20:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T14:25:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T14:30:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T14:35:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T14:40:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T14:45:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T14:50:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T14:55:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T15:00:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T15:05:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T15:10:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T15:15:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T15:20:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T15:25:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T15:30:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T15:35:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T15:40:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T15:45:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T15:50:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T15:55:00+04:00 Dubai,24.717878341674805°C,39.01060485839844%
2023-03-13T16:00:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T16:05:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T16:10:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T16:15:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T16:20:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T16:25:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T16:30:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T16:35:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T16:40:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T16:45:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T16:50:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T16:55:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T17:00:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T17:05:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T17:10:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T17:15:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T17:20:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T17:25:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T17:30:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T17:35:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T17:40:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T17:45:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T17:50:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T17:55:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T18:00:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T18:05:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T18:10:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T18:15:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T18:20:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T18:25:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T18:30:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T18:35:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T18:40:00+04:00 Dubai,24.569198608398438°C,39.01060485839844%
2023-03-13T18:45:00+04:00 Dubai,24.420352935791016°C,39.01060485839844%
2023-03-13T18:50:00+04:00 Dubai,24.420352935791016°C,39.01060485839844%
2023-03-13T18:55:00+04:00 Dubai,24.420352935791016°C,39.01060485839844%
2023-03-13T19:00:00+04:00 Dubai,24.420352935791016°C,39.01060485839844%
2023-03-13T19:05:00+04:00 Dubai,24.420352935791016°C,39.01060485839844%
2023-03-13T19:10:00+04:00 Dubai,24.420352935791016°C,39.01060485839844%
2023-03-13T19:15:00+04:00 Dubai,24.420352935791016°C,39.01060485839844%
2023-03-13T19:20:00+04:00 Dubai,24.420352935791016°C,39.01060485839844%
2023-03-13T19:25:00+04:00 Dubai,24.420352935791016°C,39.01060485839844%
2023-03-13T19:30:00+04:00 Dubai,24.420352935791016°C,39.01060485839844%
2023-03-13T19:35:00+04:00 Dubai,24.420352935791016°C,39.01060485839844%
2023-03-13T19:40:00+04:00 Dubai,24.420352935791016°C,39.01060485839844%
2023-03-13T19:45:00+04:00 Dubai,24.420352935791016°C,39.01060485839844%
2023-03-13T19:50:00+04:00 Dubai,24.420352935791016°C,39.01060485839844%
2023-03-13T19:55:00+04:00 Dubai,24.420352935791016°C,39.01060485839844%
2023-03-13T20:00:00+04:00 Dubai,24.420352935791016°C,39.01060485839844%
2023-03-13T20:05:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T20:10:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T20:15:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T20:20:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T20:25:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T20:30:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T20:35:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T20:40:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T20:45:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T20:50:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T20:55:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T21:00:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T21:05:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T21:10:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T21:15:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T21:20:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T21:25:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T21:30:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T21:35:00+04:00 Dubai,24.271379470825195°C,39.01060485839844%
2023-03-13T21:40:00+04:00 Dubai,24.271379470825195°C,37.9151725769043%
2023-03-13T21:45:00+04:00 Dubai,24.271379470825195°C,36.67934799194336%
2023-03-13T21:50:00+04:00 Dubai,24.271379470825195°C,36.67934799194336%
2023-03-13T21:55:00+04:00 Dubai,24.271379470825195°C,36.67934799194336%
2023-03-13T22:00:00+04:00 Dubai,24.271379470825195°C,36.67934799194336%
2023-03-13T22:05:00+04:00 Dubai,24.271379470825195°C,36.67934799194336%
2023-03-13T22:10:00+04:00 Dubai,24.271379470825195°C,36.67934799194336%
2023-03-13T22:15:00+04:00 Dubai,24.271379470825195°C,36.67934799194336%
2023-03-13T22:20:00+04:00 Dubai,24.271379470825195°C,36.67934799194336%
2023-03-13T22:25:00+04:00 Dubai,24.271379470825195°C,36.67934799194336%
2023-03-13T22:30:00+04:00 Dubai,24.271379470825195°C,36.67934799194336%
2023-03-13T22:35:00+04:00 Dubai,24.271379470825195°C,36.67934799194336%
2023-03-13T22:40:00+04:00 Dubai,24.271379470825195°C,36.67934799194336%
2023-03-13T22:45:00+04:00 Dubai,24.12190055847168°C,36.67934799194336%
2023-03-13T22:50:00+04:00 Dubai,24.12190055847168°C,36.67934799194336%
2023-03-13T22:55:00+04:00 Dubai,24.12190055847168°C,36.67934799194336%
2023-03-13T23:00:00+04:00 Dubai,24.12190055847168°C,36.67934799194336%
2023-03-13T23:05:00+04:00 Dubai,24.12190055847168°C,36.67934799194336%
2023-03-13T23:10:00+04:00 Dubai,24.12190055847168°C,36.67934799194336%
2023-03-13T23:15:00+04:00 Dubai,24.12190055847168°C,36.67934799194336%
2023-03-13T23:20:00+04:00 Dubai,24.12190055847168°C,36.67934799194336%
2023-03-13T23:25:00+04:00 Dubai,24.12190055847168°C,36.67934799194336%
2023-03-13T23:30:00+04:00 Dubai,24.12190055847168°C,36.67934799194336%
2023-03-13T23:35:00+04:00 Dubai,24.12190055847168°C,36.67934799194336%
2023-03-13T23:40:00+04:00 Dubai,24.12190055847168°C,36.67934799194336%
2023-03-13T23:45:00+04:00 Dubai,24.12190055847168°C,36.67934799194336%
2023-03-13T23:50:00+04:00 Dubai,24.12190055847168°C,36.67934799194336%
2023-03-13T23:55:00+04:00 Dubai,23.972654342651367°C,36.67934799194336%
2023-03-14T00:00:00+04:00 Dubai,23.972654342651367°C,0%
2023-03-14T00:05:00+04:00 Dubai,23.972654342651367°C,0%
2023-03-14T00:10:00+04:00 Dubai,23.972654342651367°C,27.57506561279297%
2023-03-14T00:15:00+04:00 Dubai,23.972654342651367°C,27.11343002319336%
2023-03-14T00:20:00+04:00 Dubai,23.972654342651367°C,31.092939376831055%
2023-03-14T00:25:00+04:00 Dubai,23.972654342651367°C,32.22898864746094%
2023-03-14T00:30:00+04:00 Dubai,23.972654342651367°C,34.657630920410156%
2023-03-14T00:35:00+04:00 Dubai,23.972654342651367°C,34.429466247558594%
2023-03-14T00:40:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T00:45:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T00:50:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T00:55:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T01:00:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T01:05:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T01:10:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T01:15:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T01:20:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T01:25:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T01:30:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T01:35:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T01:40:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T01:45:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T01:50:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T01:55:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T02:00:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T02:05:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T02:10:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T02:15:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T02:20:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T02:25:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T02:30:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T02:35:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T02:40:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T02:45:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T02:50:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T02:55:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T03:00:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T03:05:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T03:10:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T03:15:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T03:20:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T03:25:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T03:30:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T03:35:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T03:40:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T03:45:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T03:50:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T03:55:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T04:00:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T04:05:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T04:10:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T04:15:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T04:20:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T04:25:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T04:30:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T04:35:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T04:40:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T04:45:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T04:50:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T04:55:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T05:00:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T05:05:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T05:10:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T05:15:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T05:20:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T05:25:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T05:30:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T05:35:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T05:40:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T05:45:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T05:50:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T05:55:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T06:00:00+04:00 Dubai,24.121877670288086°C,33.38002395629883%
2023-03-14T06:05:00+04:00 Dubai,24.270463943481445°C,33.38002395629883%
2023-03-14T06:10:00+04:00 Dubai,24.270463943481445°C,33.38002395629883%
2023-03-14T06:15:00+04:00 Dubai,24.270463943481445°C,33.38002395629883%
2023-03-14T06:20:00+04:00 Dubai,24.270463943481445°C,33.38002395629883%
2023-03-14T06:25:00+04:00 Dubai,24.270463943481445°C,33.38002395629883%
2023-03-14T06:30:00+04:00 Dubai,24.121898651123047°C,33.38002395629883%
2023-03-14T06:35:00+04:00 Dubai,24.121898651123047°C,33.38002395629883%
2023-03-14T06:40:00+04:00 Dubai,24.121898651123047°C,33.38002395629883%
2023-03-14T06:45:00+04:00 Dubai,24.121898651123047°C,33.38002395629883%
2023-03-14T06:50:00+04:00 Dubai,24.121898651123047°C,33.38002395629883%
2023-03-14T06:55:00+04:00 Dubai,23.973190307617188°C,33.38002395629883%
2023-03-14T07:00:00+04:00 Dubai,23.973190307617188°C,33.38002395629883%
2023-03-14T07:05:00+04:00 Dubai,23.973190307617188°C,33.38002395629883%
2023-03-14T07:10:00+04:00 Dubai,23.973190307617188°C,33.38002395629883%
2023-03-14T07:15:00+04:00 Dubai,23.973190307617188°C,33.38002395629883%
2023-03-14T07:20:00+04:00 Dubai,23.973190307617188°C,33.38002395629883%
2023-03-14T07:25:00+04:00 Dubai,23.973190307617188°C,33.38002395629883%
2023-03-14T07:30:00+04:00 Dubai,23.973190307617188°C,33.38002395629883%
2023-03-14T07:35:00+04:00 Dubai,23.973190307617188°C,33.38002395629883%
2023-03-14T07:40:00+04:00 Dubai,23.973190307617188°C,33.38002395629883%
2023-03-14T07:45:00+04:00 Dubai,23.973190307617188°C,33.38002395629883%
2023-03-14T07:50:00+04:00 Dubai,23.973190307617188°C,33.38002395629883%
2023-03-14T07:55:00+04:00 Dubai,23.973190307617188°C,33.38002395629883%
2023-03-14T08:00:00+04:00 Dubai,23.973190307617188°C,33.38002395629883%
2023-03-14T08:05:00+04:00 Dubai,23.973190307617188°C,33.38002395629883%
2023-03-14T08:10:00+04:00 Dubai,23.973190307617188°C,33.38002395629883%
2023-03-14T08:15:00+04:00 Dubai,24.122005462646484°C,33.38002395629883%
2023-03-14T08:20:00+04:00 Dubai,24.122005462646484°C,33.38002395629883%
2023-03-14T08:25:00+04:00 Dubai,24.122005462646484°C,33.38002395629883%
2023-03-14T08:30:00+04:00 Dubai,24.122005462646484°C,33.38002395629883%
2023-03-14T08:35:00+04:00 Dubai,24.122005462646484°C,33.38002395629883%
2023-03-14T08:40:00+04:00 Dubai,24.122005462646484°C,33.38002395629883%
2023-03-14T08:45:00+04:00 Dubai,24.122005462646484°C,33.38002395629883%
2023-03-14T08:50:00+04:00 Dubai,24.122005462646484°C,33.38002395629883%
2023-03-14T08:55:00+04:00 Dubai,24.122005462646484°C,33.38002395629883%
2023-03-14T09:00:00+04:00 Dubai,24.122005462646484°C,33.38002395629883%
2023-03-14T09:05:00+04:00 Dubai,24.27052879333496°C,33.38002395629883%
2023-03-14T09:10:00+04:00 Dubai,24.27052879333496°C,33.38002395629883%
2023-03-14T09:15:00+04:00 Dubai,24.27052879333496°C,34.37163162231445%
2023-03-14T09:20:00+04:00 Dubai,24.27052879333496°C,35.6788330078125%
2023-03-14T09:25:00+04:00 Dubai,24.27052879333496°C,35.6788330078125%
2023-03-14T09:30:00+04:00 Dubai,24.27052879333496°C,36.78156280517578%
2023-03-14T09:35:00+04:00 Dubai,24.27052879333496°C,37.77271270751953%
2023-03-14T09:40:00+04:00 Dubai,24.27052879333496°C,39.01689910888672%
2023-03-14T09:45:00+04:00 Dubai,24.27052879333496°C,40.12922668457031%
2023-03-14T09:50:00+04:00 Dubai,24.27052879333496°C,38.84269332885742%
2023-03-14T09:55:00+04:00 Dubai,24.27052879333496°C,38.84269332885742%
2023-03-14T10:00:00+04:00 Dubai,24.419157028198242°C,38.84269332885742%
2023-03-14T10:05:00+04:00 Dubai,24.419157028198242°C,38.84269332885742%
2023-03-14T10:10:00+04:00 Dubai,24.419157028198242°C,38.84269332885742%
2023-03-14T10:15:00+04:00 Dubai,24.56840705871582°C,38.84269332885742%
2023-03-14T10:20:00+04:00 Dubai,24.56840705871582°C,38.84269332885742%
2023-03-14T10:25:00+04:00 Dubai,24.56840705871582°C,41.18799591064453%
2023-03-14T10:30:00+04:00 Dubai,24.56840705871582°C,42.482887268066406%
2023-03-14T10:35:00+04:00 Dubai,24.56840705871582°C,45.04295349121094%
2023-03-14T10:40:00+04:00 Dubai,24.56840705871582°C,42.489986419677734%
2023-03-14T10:45:00+04:00 Dubai,24.56840705871582°C,42.489986419677734%
2023-03-14T10:50:00+04:00 Dubai,24.56840705871582°C,42.489986419677734%
2023-03-14T10:55:00+04:00 Dubai,24.56840705871582°C,42.489986419677734%
2023-03-14T11:00:00+04:00 Dubai,24.56840705871582°C,42.489986419677734%
2023-03-14T11:05:00+04:00 Dubai,24.56840705871582°C,42.489986419677734%
2023-03-14T11:10:00+04:00 Dubai,24.56840705871582°C,42.489986419677734%
2023-03-14T11:15:00+04:00 Dubai,24.56840705871582°C,42.489986419677734%
2023-03-14T11:20:00+04:00 Dubai,24.56840705871582°C,42.489986419677734%
