Timestamp,val,discharge_Chilled_Water_Cool_Valve_Cmd_AHU_01_B1,discharge_Fan_Vfd_Speed_Sensor_AHU_01_B1
2023-03-11T18:25:00+04:00 Dubai,24.12008285522461°C,36.197425842285156%,57.98312759399414%
2023-03-11T18:30:00+04:00 Dubai,24.12008285522461°C,36.197425842285156%,57.96002197265625%
2023-03-11T18:35:00+04:00 Dubai,24.12008285522461°C,36.197425842285156%,58.030094146728516%
2023-03-11T18:40:00+04:00 Dubai,24.12008285522461°C,36.197425842285156%,57.632102966308594%
2023-03-11T18:45:00+04:00 Dubai,24.12008285522461°C,36.197425842285156%,57.670108795166016%
2023-03-11T18:50:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.57661819458008%
2023-03-11T18:55:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.836063385009766%
2023-03-11T19:00:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.5682373046875%
2023-03-11T19:05:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.6161003112793%
2023-03-11T19:10:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.571197509765625%
2023-03-11T19:15:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.595001220703125%
2023-03-11T19:20:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.56563186645508%
2023-03-11T19:25:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.56214904785156%
2023-03-11T19:30:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.515621185302734%
2023-03-11T19:35:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.16354751586914%
2023-03-11T19:40:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.45537185668945%
2023-03-11T19:45:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.512332916259766%
2023-03-11T19:50:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.34641647338867%
2023-03-11T19:55:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.121543884277344%
2023-03-11T20:00:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.422672271728516%
2023-03-11T20:05:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.431846618652344%
2023-03-11T20:10:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.57741165161133%
2023-03-11T20:15:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.30793380737305%
2023-03-11T20:20:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.46937561035156%
2023-03-11T20:25:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.471004486083984%
2023-03-11T20:30:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.1212272644043%
2023-03-11T20:35:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.12120056152344%
2023-03-11T20:40:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.12089920043945%
2023-03-11T20:45:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.11585998535156%
2023-03-11T20:50:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.548213958740234%
2023-03-11T20:55:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.55745315551758%
2023-03-11T21:00:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.57381057739258%
2023-03-11T21:05:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.57595443725586%
2023-03-11T21:10:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.56224822998047%
2023-03-11T21:15:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.46089553833008%
2023-03-11T21:20:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.12076950073242%
2023-03-11T21:25:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.12860107421875%
2023-03-11T21:30:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.39522171020508%
2023-03-11T21:35:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.120269775390625%
2023-03-11T21:40:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.1196174621582%
2023-03-11T21:45:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.12030029296875%
2023-03-11T21:50:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.124027252197266%
2023-03-11T21:55:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.114376068115234%
2023-03-11T22:00:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.112876892089844%
2023-03-11T22:05:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.11582565307617%
2023-03-11T22:10:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.113712310791016%
2023-03-11T22:15:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.11454391479492%
2023-03-11T22:20:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.11137390136719%
2023-03-11T22:25:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.10570526123047%
2023-03-11T22:30:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.127174377441406%
2023-03-11T22:35:00+04:00 Dubai,23.970556259155273°C,36.197425842285156%,57.12323760986328%
2023-03-11T22:40:00+04:00 Dubai,23.970556259155273°C,35.06731414794922%,57.063819885253906%
2023-03-11T22:45:00+04:00 Dubai,23.970556259155273°C,35.06731414794922%,57.1364631652832%
2023-03-11T22:50:00+04:00 Dubai,23.970556259155273°C,35.06731414794922%,57.13005828857422%
2023-03-11T22:55:00+04:00 Dubai,23.970556259155273°C,35.06731414794922%,57.13445281982422%
2023-03-11T23:00:00+04:00 Dubai,23.970556259155273°C,35.06731414794922%,57.14016342163086%
2023-03-11T23:05:00+04:00 Dubai,23.970556259155273°C,35.06731414794922%,57.13246154785156%
2023-03-11T23:10:00+04:00 Dubai,23.970556259155273°C,33.90934371948242%,57.13063430786133%
2023-03-11T23:15:00+04:00 Dubai,23.970556259155273°C,33.90934371948242%,57.13462448120117%
2023-03-11T23:20:00+04:00 Dubai,23.970556259155273°C,32.86811065673828%,57.129844665527344%
2023-03-11T23:25:00+04:00 Dubai,23.970556259155273°C,32.86811065673828%,57.12721252441406%
2023-03-11T23:30:00+04:00 Dubai,23.970556259155273°C,32.86811065673828%,57.1375617980957%
2023-03-11T23:35:00+04:00 Dubai,23.970556259155273°C,31.798662185668945%,57.137245178222656%
2023-03-11T23:40:00+04:00 Dubai,23.970556259155273°C,31.798662185668945%,57.13441467285156%
2023-03-11T23:45:00+04:00 Dubai,23.970556259155273°C,31.798662185668945%,57.125244140625%
2023-03-11T23:50:00+04:00 Dubai,23.970556259155273°C,30.771638870239258%,57.132625579833984%
2023-03-11T23:55:00+04:00 Dubai,23.970556259155273°C,30.771638870239258%,57.12957763671875%
2023-03-12T00:00:00+04:00 Dubai,23.970556259155273°C,0%,57.125709533691406%
2023-03-12T00:05:00+04:00 Dubai,23.970556259155273°C,7.242057800292969%,57.590423583984375%
2023-03-12T00:10:00+04:00 Dubai,23.970556259155273°C,22.095548629760742%,57.15422058105469%
2023-03-12T00:15:00+04:00 Dubai,23.970556259155273°C,23.516342163085938%,57.14812088012695%
2023-03-12T00:20:00+04:00 Dubai,23.970556259155273°C,26.41700553894043%,57.12790298461914%
2023-03-12T00:25:00+04:00 Dubai,23.970556259155273°C,29.632596969604492%,57.13193893432617%
2023-03-12T00:30:00+04:00 Dubai,24.119338989257812°C,30.89586067199707%,57.129478454589844%
2023-03-12T00:35:00+04:00 Dubai,24.119338989257812°C,31.959213256835938%,57.12555694580078%
2023-03-12T00:40:00+04:00 Dubai,24.119338989257812°C,31.959213256835938%,57.12890625%
2023-03-12T00:45:00+04:00 Dubai,24.119338989257812°C,33.179718017578125%,57.129249572753906%
2023-03-12T00:50:00+04:00 Dubai,24.119338989257812°C,35.324806213378906%,57.12757873535156%
2023-03-12T00:55:00+04:00 Dubai,24.119338989257812°C,33.5062370300293%,57.12519454956055%
2023-03-12T01:00:00+04:00 Dubai,24.119338989257812°C,33.5062370300293%,57.12371063232422%
2023-03-12T01:05:00+04:00 Dubai,24.119338989257812°C,33.5062370300293%,57.117897033691406%
2023-03-12T01:10:00+04:00 Dubai,24.121109275456288°C,33.51928055568894%,57.12558095489068%
2023-03-12T01:15:00+04:00 Dubai,24.122879561654763°C,33.532324081348584%,57.13326487608995%
2023-03-12T01:20:00+04:00 Dubai,24.12464984785324°C,33.545367607008224%,57.14094879728923%
2023-03-12T01:25:00+04:00 Dubai,24.126420134051717°C,33.558411132667864%,57.1486327184885%
2023-03-12T01:30:00+04:00 Dubai,24.128190420250192°C,33.57145465832751%,57.15631663968778%
2023-03-12T01:35:00+04:00 Dubai,24.129960706448667°C,33.58449818398715%,57.164000560887054%
2023-03-12T01:40:00+04:00 Dubai,24.131730992647142°C,33.5975417096468%,57.17168448208633%
2023-03-12T01:45:00+04:00 Dubai,24.13350127884562°C,33.61058523530644%,57.1793684032856%
2023-03-12T01:50:00+04:00 Dubai,24.135271565044096°C,33.62362876096608%,57.187052324484874%
2023-03-12T01:55:00+04:00 Dubai,24.13704185124257°C,33.636672286625725%,57.19473624568415%
2023-03-12T02:00:00+04:00 Dubai,24.138812137441047°C,33.649715812285365%,57.20242016688342%
2023-03-12T02:05:00+04:00 Dubai,24.140582423639522°C,33.662759337945005%,57.210104088082694%
2023-03-12T02:10:00+04:00 Dubai,24.142352709838°C,33.67580286360465%,57.217788009281975%
2023-03-12T02:15:00+04:00 Dubai,24.144122996036476°C,33.68884638926429%,57.22547193048125%
2023-03-12T02:20:00+04:00 Dubai,24.14589328223495°C,33.70188991492393%,57.23315585168052%
2023-03-12T02:25:00+04:00 Dubai,24.147663568433426°C,33.71493344058358%,57.240839772879795%
2023-03-12T02:30:00+04:00 Dubai,24.1494338546319°C,33.72797696624322%,57.24852369407907%
2023-03-12T02:35:00+04:00 Dubai,24.15120414083038°C,33.74102049190286%,57.25620761527834%
2023-03-12T02:40:00+04:00 Dubai,24.152974427028855°C,33.754064017562506%,57.263891536477615%
2023-03-12T02:45:00+04:00 Dubai,24.15474471322733°C,33.767107543222146%,57.27157545767689%
2023-03-12T02:50:00+04:00 Dubai,24.156514999425806°C,33.78015106888179%,57.27925937887617%
2023-03-12T02:55:00+04:00 Dubai,24.15828528562428°C,33.79319459454143%,57.28694330007544%
2023-03-12T03:00:00+04:00 Dubai,24.16005557182276°C,33.80623812020107%,57.294627221274716%
2023-03-12T03:05:00+04:00 Dubai,24.161825858021235°C,33.81928164586072%,57.30231114247399%
2023-03-12T03:10:00+04:00 Dubai,24.16359614421971°C,33.83232517152036%,57.30999506367326%
2023-03-12T03:15:00+04:00 Dubai,24.165366430418185°C,33.84536869718%,57.317678984872536%
2023-03-12T03:20:00+04:00 Dubai,24.167136716616664°C,33.85841222283965%,57.32536290607181%
2023-03-12T03:25:00+04:00 Dubai,24.16890700281514°C,33.87145574849929%,57.33304682727108%
2023-03-12T03:30:00+04:00 Dubai,24.170677289013614°C,33.88449927415893%,57.340730748470364%
2023-03-12T03:35:00+04:00 Dubai,24.17244757521209°C,33.897542799818574%,57.34841466966964%
2023-03-12T03:40:00+04:00 Dubai,24.174217861410565°C,33.910586325478214%,57.35609859086891%
2023-03-12T03:45:00+04:00 Dubai,24.175988147609043°C,33.92362985113786%,57.363782512068184%
2023-03-12T03:50:00+04:00 Dubai,24.17775843380752°C,33.9366733767975%,57.37146643326746%
2023-03-12T03:55:00+04:00 Dubai,24.179528720005994°C,33.94971690245714%,57.37915035446673%
2023-03-12T04:00:00+04:00 Dubai,24.18129900620447°C,33.96276042811679%,57.386834275666004%
2023-03-12T04:05:00+04:00 Dubai,24.183069292402944°C,33.97580395377643%,57.39451819686528%
2023-03-12T04:10:00+04:00 Dubai,24.184839578601423°C,33.98884747943607%,57.40220211806456%
2023-03-12T04:15:00+04:00 Dubai,24.186609864799898°C,34.001891005095715%,57.40988603926383%
2023-03-12T04:20:00+04:00 Dubai,24.188380150998373°C,34.014934530755355%,57.417569960463105%
2023-03-12T04:25:00+04:00 Dubai,24.19015043719685°C,34.027978056414995%,57.42525388166238%
2023-03-12T04:30:00+04:00 Dubai,24.191920723395324°C,34.04102158207464%,57.43293780286165%
2023-03-12T04:35:00+04:00 Dubai,24.193691009593802°C,34.05406510773428%,57.440621724060925%
2023-03-12T04:40:00+04:00 Dubai,24.195461295792278°C,34.06710863339393%,57.4483056452602%
2023-03-12T04:45:00+04:00 Dubai,24.197231581990753°C,34.08015215905357%,57.45598956645947%
2023-03-12T04:50:00+04:00 Dubai,24.199001868189228°C,34.09319568471321%,57.46367348765875%
2023-03-12T04:55:00+04:00 Dubai,24.200772154387703°C,34.106239210372856%,57.471357408858026%
2023-03-12T05:00:00+04:00 Dubai,24.202542440586182°C,34.119282736032496%,57.4790413300573%
2023-03-12T05:05:00+04:00 Dubai,24.204312726784657°C,34.132326261692135%,57.48672525125657%
2023-03-12T05:10:00+04:00 Dubai,24.206083012983132°C,34.14536978735178%,57.494409172455846%
2023-03-12T05:15:00+04:00 Dubai,24.207853299181608°C,34.15841331301142%,57.50209309365512%
2023-03-12T05:20:00+04:00 Dubai,24.209623585380083°C,34.17145683867106%,57.50977701485439%
2023-03-12T05:25:00+04:00 Dubai,24.21139387157856°C,34.18450036433071%,57.517460936053666%
2023-03-12T05:30:00+04:00 Dubai,24.213164157777037°C,34.19754388999035%,57.52514485725295%
2023-03-12T05:35:00+04:00 Dubai,24.214934443975512°C,34.21058741564999%,57.53282877845222%
2023-03-12T05:40:00+04:00 Dubai,24.216704730173987°C,34.22363094130964%,57.540512699651494%
2023-03-12T05:45:00+04:00 Dubai,24.218475016372462°C,34.236674466969276%,57.54819662085077%
2023-03-12T05:50:00+04:00 Dubai,24.22024530257094°C,34.24971799262892%,57.55588054205004%
2023-03-12T05:55:00+04:00 Dubai,24.222015588769416°C,34.26276151828856%,57.563564463249314%
2023-03-12T06:00:00+04:00 Dubai,24.22378587496789°C,34.2758050439482%,57.57124838444859%
2023-03-12T06:05:00+04:00 Dubai,24.225556161166367°C,34.28884856960785%,57.57893230564786%
2023-03-12T06:10:00+04:00 Dubai,24.22732644736484°C,34.30189209526749%,57.58661622684714%
2023-03-12T06:15:00+04:00 Dubai,24.22909673356332°C,34.31493562092713%,57.594300148046415%
2023-03-12T06:20:00+04:00 Dubai,24.230867019761796°C,34.32797914658678%,57.60198406924569%
2023-03-12T06:25:00+04:00 Dubai,24.23263730596027°C,34.34102267224642%,57.60966799044496%
2023-03-12T06:30:00+04:00 Dubai,24.234407592158746°C,34.35406619790606%,57.617351911644235%
2023-03-12T06:35:00+04:00 Dubai,24.23617787835722°C,34.367109723565704%,57.62503583284351%
2023-03-12T06:40:00+04:00 Dubai,24.2379481645557°C,34.380153249225344%,57.63271975404278%
2023-03-12T06:45:00+04:00 Dubai,24.239718450754175°C,34.393196774884984%,57.640403675242055%
2023-03-12T06:50:00+04:00 Dubai,24.24148873695265°C,34.40624030054463%,57.64808759644133%
2023-03-12T06:55:00+04:00 Dubai,24.243259023151126°C,34.41928382620427%,57.65577151764061%
2023-03-12T07:00:00+04:00 Dubai,24.2450293093496°C,34.43232735186392%,57.66345543883988%
2023-03-12T07:05:00+04:00 Dubai,24.24679959554808°C,34.44537087752356%,57.671139360039156%
2023-03-12T07:10:00+04:00 Dubai,24.248569881746555°C,34.4584144031832%,57.67882328123843%
2023-03-12T07:15:00+04:00 Dubai,24.25034016794503°C,34.471457928842845%,57.6865072024377%
2023-03-12T07:20:00+04:00 Dubai,24.252110454143505°C,34.484501454502485%,57.694191123636976%
2023-03-12T07:25:00+04:00 Dubai,24.25388074034198°C,34.497544980162125%,57.70187504483625%
2023-03-12T07:30:00+04:00 Dubai,24.25565102654046°C,34.51058850582177%,57.70955896603552%
2023-03-12T07:35:00+04:00 Dubai,24.257421312738934°C,34.52363203148141%,57.717242887234804%
2023-03-12T07:40:00+04:00 Dubai,24.25919159893741°C,34.53667555714105%,57.72492680843408%
2023-03-12T07:45:00+04:00 Dubai,24.260961885135885°C,34.5497190828007%,57.73261072963335%
2023-03-12T07:50:00+04:00 Dubai,24.262732171334363°C,34.56276260846034%,57.740294650832624%
2023-03-12T07:55:00+04:00 Dubai,24.26450245753284°C,34.575806134119986%,57.7479785720319%
2023-03-12T08:00:00+04:00 Dubai,24.266272743731314°C,34.588849659779626%,57.75566249323117%
2023-03-12T08:05:00+04:00 Dubai,24.26804302992979°C,34.601893185439266%,57.763346414430444%
2023-03-12T08:10:00+04:00 Dubai,24.269813316128264°C,34.61493671109891%,57.77103033562972%
2023-03-12T08:15:00+04:00 Dubai,24.271583602326743°C,34.62798023675855%,57.778714256829%
2023-03-12T08:20:00+04:00 Dubai,24.273353888525218°C,34.64102376241819%,57.78639817802827%
2023-03-12T08:25:00+04:00 Dubai,24.275124174723693°C,34.65406728807784%,57.794082099227545%
2023-03-12T08:30:00+04:00 Dubai,24.27689446092217°C,34.66711081373748%,57.80176602042682%
2023-03-12T08:35:00+04:00 Dubai,24.278664747120644°C,34.68015433939712%,57.80944994162609%
2023-03-12T08:40:00+04:00 Dubai,24.280435033319122°C,34.69319786505677%,57.817133862825365%
2023-03-12T08:45:00+04:00 Dubai,24.282205319517598°C,34.70624139071641%,57.82481778402464%
2023-03-12T08:50:00+04:00 Dubai,24.283975605716073°C,34.719284916376054%,57.83250170522391%
2023-03-12T08:55:00+04:00 Dubai,24.285745891914548°C,34.732328442035694%,57.84018562642319%
2023-03-12T09:00:00+04:00 Dubai,24.287516178113023°C,34.745371967695334%,57.847869547622466%
2023-03-12T09:05:00+04:00 Dubai,24.289286464311502°C,34.75841549335498%,57.85555346882174%
2023-03-12T09:10:00+04:00 Dubai,24.291056750509977°C,34.77145901901462%,57.86323739002101%
2023-03-12T09:15:00+04:00 Dubai,24.292827036708452°C,34.78450254467426%,57.870921311220286%
2023-03-12T09:20:00+04:00 Dubai,24.294597322906927°C,34.79754607033391%,57.87860523241956%
2023-03-12T09:25:00+04:00 Dubai,24.296367609105403°C,34.81058959599355%,57.88628915361883%
2023-03-12T09:30:00+04:00 Dubai,24.29813789530388°C,34.82363312165319%,57.893973074818106%
2023-03-12T09:35:00+04:00 Dubai,24.299908181502357°C,34.836676647312835%,57.90165699601739%
2023-03-12T09:40:00+04:00 Dubai,24.30167846770083°C,34.849720172972475%,57.90934091721666%
2023-03-12T09:45:00+04:00 Dubai,24.303448753899307°C,34.862763698632115%,57.917024838415934%
2023-03-12T09:50:00+04:00 Dubai,24.305219040097782°C,34.87580722429176%,57.92470875961521%
2023-03-12T09:55:00+04:00 Dubai,24.30698932629626°C,34.8888507499514%,57.93239268081448%
2023-03-12T10:00:00+04:00 Dubai,24.308759612494736°C,34.90189427561105%,57.940076602013754%
2023-03-12T10:05:00+04:00 Dubai,24.31052989869321°C,34.91493780127069%,57.94776052321303%
2023-03-12T10:10:00+04:00 Dubai,24.312300184891686°C,34.92798132693033%,57.9554444444123%
2023-03-12T10:15:00+04:00 Dubai,24.31407047109016°C,34.941024852589976%,57.96312836561158%
2023-03-12T10:20:00+04:00 Dubai,24.31584075728864°C,34.954068378249616%,57.970812286810855%
2023-03-12T10:25:00+04:00 Dubai,24.317611043487116°C,34.967111903909256%,57.97849620801013%
2023-03-12T10:30:00+04:00 Dubai,24.31938132968559°C,34.9801554295689%,57.9861801292094%
2023-03-12T10:35:00+04:00 Dubai,24.321151615884066°C,34.99319895522854%,57.993864050408675%
2023-03-12T10:40:00+04:00 Dubai,24.32292190208254°C,35.00624248088818%,58.00154797160795%
2023-03-12T10:45:00+04:00 Dubai,24.32469218828102°C,35.01928600654783%,58.00923189280722%
2023-03-12T10:50:00+04:00 Dubai,24.326462474479495°C,35.03232953220747%,58.016915814006495%
2023-03-12T10:55:00+04:00 Dubai,24.32823276067797°C,35.04537305786711%,58.024599735205776%
2023-03-12T11:00:00+04:00 Dubai,24.330003046876445°C,35.05841658352676%,58.03228365640505%
2023-03-12T11:05:00+04:00 Dubai,24.33177333307492°C,35.0714601091864%,58.03996757760432%
2023-03-12T11:10:00+04:00 Dubai,24.3335436192734°C,35.084503634846044%,58.047651498803596%
2023-03-12T11:15:00+04:00 Dubai,24.335313905471875°C,35.097547160505684%,58.05533542000287%
2023-03-12T11:20:00+04:00 Dubai,24.33708419167035°C,35.110590686165324%,58.06301934120214%
2023-03-12T11:25:00+04:00 Dubai,24.338854477868825°C,35.12363421182497%,58.070703262401416%
2023-03-12T11:30:00+04:00 Dubai,24.3406247640673°C,35.13667773748461%,58.07838718360069%
2023-03-12T11:35:00+04:00 Dubai,24.34239505026578°C,35.14972126314425%,58.08607110479997%
2023-03-12T11:40:00+04:00 Dubai,24.344165336464254°C,35.1627647888039%,58.09375502599924%
