ts,DMC Building 1 Data Quality Tests Dup of AHU_04_B1 Return Air Temp,DMC Building 1 Data Quality Tests New-Point
2023-03-06T23:25:00+04:00 Dubai,22.926443099975586°C,35.146278381347656%
2023-03-06T23:30:00+04:00 Dubai,22.926443099975586°C,35.146278381347656%
2023-03-06T23:35:00+04:00 Dubai,22.926443099975586°C,35.146278381347656%
2023-03-06T23:40:00+04:00 Dubai,22.926443099975586°C,35.146278381347656%
2023-03-06T23:45:00+04:00 Dubai,22.926443099975586°C,35.146278381347656%
2023-03-06T23:50:00+04:00 Dubai,22.926443099975586°C,35.146278381347656%
2023-03-06T23:55:00+04:00 Dubai,22.926443099975586°C,35.146278381347656%
2023-03-07T00:00:00+04:00 Dubai,22.926443099975586°C,0%
2023-03-07T00:05:00+04:00 Dubai,22.926443099975586°C,0%
2023-03-07T00:10:00+04:00 Dubai,22.926443099975586°C,26.913297653198242%
2023-03-07T00:15:00+04:00 Dubai,22.926443099975586°C,28.410558700561523%
2023-03-07T00:20:00+04:00 Dubai,22.926443099975586°C,29.616060256958008%
2023-03-07T00:25:00+04:00 Dubai,22.926443099975586°C,32.42231369018555%
2023-03-07T00:30:00+04:00 Dubai,22.926443099975586°C,33.601524353027344%
2023-03-07T00:35:00+04:00 Dubai,22.926443099975586°C,34.60972595214844%
2023-03-07T00:40:00+04:00 Dubai,22.776042938232422°C,35.801822662353516%
2023-03-07T00:45:00+04:00 Dubai,22.776042938232422°C,36.91847229003906%
2023-03-07T00:50:00+04:00 Dubai,22.776042938232422°C,34.87665939331055%
2023-03-07T00:55:00+04:00 Dubai,22.776042938232422°C,34.87665939331055%
2023-03-07T01:00:00+04:00 Dubai,22.776042938232422°C,34.87665939331055%
2023-03-07T01:05:00+04:00 Dubai,22.776042938232422°C,34.87665939331055%
2023-03-07T01:10:00+04:00 Dubai,22.776042938232422°C,34.87665939331055%
2023-03-07T01:15:00+04:00 Dubai,22.627439498901367°C,34.87665939331055%
2023-03-07T01:20:00+04:00 Dubai,22.627439498901367°C,34.87665939331055%
2023-03-07T01:25:00+04:00 Dubai,22.627439498901367°C,34.87665939331055%
2023-03-07T01:30:00+04:00 Dubai,22.627439498901367°C,34.87665939331055%
2023-03-07T01:35:00+04:00 Dubai,22.627439498901367°C,34.87665939331055%
2023-03-07T01:40:00+04:00 Dubai,22.476943969726562°C,34.87665939331055%
2023-03-07T01:45:00+04:00 Dubai,22.476943969726562°C,34.87665939331055%
2023-03-07T01:50:00+04:00 Dubai,22.476943969726562°C,34.87665939331055%
2023-03-07T01:55:00+04:00 Dubai,22.327638626098633°C,34.87665939331055%
2023-03-07T02:00:00+04:00 Dubai,22.327638626098633°C,34.87665939331055%
2023-03-07T02:05:00+04:00 Dubai,22.327638626098633°C,34.87665939331055%
2023-03-07T02:10:00+04:00 Dubai,22.327638626098633°C,34.87665939331055%
2023-03-07T02:15:00+04:00 Dubai,22.17906951904297°C,34.87665939331055%
2023-03-07T02:20:00+04:00 Dubai,22.17906951904297°C,34.87665939331055%
2023-03-07T02:25:00+04:00 Dubai,22.17906951904297°C,34.87665939331055%
2023-03-07T02:30:00+04:00 Dubai,22.17906951904297°C,34.87665939331055%
2023-03-07T02:35:00+04:00 Dubai,22.17906951904297°C,34.87665939331055%
2023-03-07T02:40:00+04:00 Dubai,22.17906951904297°C,34.87665939331055%
2023-03-07T02:45:00+04:00 Dubai,22.17906951904297°C,34.87665939331055%
2023-03-07T02:50:00+04:00 Dubai,22.17906951904297°C,34.87665939331055%
2023-03-07T02:55:00+04:00 Dubai,22.17906951904297°C,34.87665939331055%
2023-03-07T03:00:00+04:00 Dubai,22.030324935913086°C,34.87665939331055%
2023-03-07T03:05:00+04:00 Dubai,22.030324935913086°C,34.87665939331055%
2023-03-07T03:10:00+04:00 Dubai,22.030324935913086°C,34.87665939331055%
2023-03-07T03:15:00+04:00 Dubai,22.030324935913086°C,34.87665939331055%
2023-03-07T03:20:00+04:00 Dubai,22.030324935913086°C,34.87665939331055%
2023-03-07T03:25:00+04:00 Dubai,22.030324935913086°C,34.87665939331055%
2023-03-07T03:30:00+04:00 Dubai,22.030324935913086°C,34.87665939331055%
2023-03-07T03:35:00+04:00 Dubai,22.030324935913086°C,34.87665939331055%
2023-03-07T03:40:00+04:00 Dubai,22.030324935913086°C,34.87665939331055%
2023-03-07T03:45:00+04:00 Dubai,22.030324935913086°C,34.87665939331055%
2023-03-07T03:50:00+04:00 Dubai,22.030324935913086°C,34.87665939331055%
2023-03-07T03:55:00+04:00 Dubai,22.030324935913086°C,34.87665939331055%
2023-03-07T04:00:00+04:00 Dubai,22.030324935913086°C,34.87665939331055%
2023-03-07T04:05:00+04:00 Dubai,22.030324935913086°C,34.87665939331055%
2023-03-07T04:10:00+04:00 Dubai,21.881269454956055°C,34.87665939331055%
2023-03-07T04:15:00+04:00 Dubai,21.881269454956055°C,34.87665939331055%
2023-03-07T04:20:00+04:00 Dubai,21.881269454956055°C,34.87665939331055%
2023-03-07T04:25:00+04:00 Dubai,21.881269454956055°C,34.87665939331055%
2023-03-07T04:30:00+04:00 Dubai,21.881269454956055°C,34.87665939331055%
2023-03-07T04:35:00+04:00 Dubai,21.881269454956055°C,34.87665939331055%
2023-03-07T04:40:00+04:00 Dubai,21.881269454956055°C,34.87665939331055%
2023-03-07T04:45:00+04:00 Dubai,21.881269454956055°C,34.87665939331055%
2023-03-07T04:50:00+04:00 Dubai,21.881269454956055°C,34.87665939331055%
2023-03-07T04:55:00+04:00 Dubai,21.881269454956055°C,34.87665939331055%
2023-03-07T05:00:00+04:00 Dubai,21.881269454956055°C,34.87665939331055%
2023-03-07T05:05:00+04:00 Dubai,21.881269454956055°C,33.88164520263672%
2023-03-07T05:10:00+04:00 Dubai,21.881269454956055°C,33.88164520263672%
2023-03-07T05:15:00+04:00 Dubai,22.030376434326172°C,33.88164520263672%
2023-03-07T05:20:00+04:00 Dubai,22.030376434326172°C,33.88164520263672%
2023-03-07T05:25:00+04:00 Dubai,22.030376434326172°C,33.88164520263672%
2023-03-07T05:30:00+04:00 Dubai,22.030376434326172°C,33.88164520263672%
2023-03-07T05:35:00+04:00 Dubai,22.17900276184082°C,33.88164520263672%
2023-03-07T05:40:00+04:00 Dubai,22.17900276184082°C,33.88164520263672%
2023-03-07T05:45:00+04:00 Dubai,22.17900276184082°C,32.89066696166992%
2023-03-07T05:50:00+04:00 Dubai,22.17900276184082°C,32.89066696166992%
2023-03-07T05:55:00+04:00 Dubai,22.17900276184082°C,32.89066696166992%
2023-03-07T06:00:00+04:00 Dubai,22.17900276184082°C,32.89066696166992%
2023-03-07T06:05:00+04:00 Dubai,22.17900276184082°C,32.89066696166992%
2023-03-07T06:10:00+04:00 Dubai,22.17900276184082°C,32.89066696166992%
2023-03-07T06:15:00+04:00 Dubai,22.17900276184082°C,32.89066696166992%
2023-03-07T06:20:00+04:00 Dubai,22.17900276184082°C,32.89066696166992%
2023-03-07T06:25:00+04:00 Dubai,22.17900276184082°C,32.89066696166992%
2023-03-07T06:30:00+04:00 Dubai,22.17900276184082°C,32.89066696166992%
2023-03-07T06:35:00+04:00 Dubai,22.17900276184082°C,32.89066696166992%
2023-03-07T06:40:00+04:00 Dubai,22.17900276184082°C,32.89066696166992%
2023-03-07T06:45:00+04:00 Dubai,22.17900276184082°C,32.89066696166992%
2023-03-07T06:50:00+04:00 Dubai,22.17900276184082°C,32.89066696166992%
2023-03-07T06:55:00+04:00 Dubai,22.17900276184082°C,32.89066696166992%
2023-03-07T07:00:00+04:00 Dubai,22.17900276184082°C,32.89066696166992%
2023-03-07T07:05:00+04:00 Dubai,22.327991485595703°C,32.89066696166992%
2023-03-07T07:10:00+04:00 Dubai,22.327991485595703°C,32.89066696166992%
2023-03-07T07:15:00+04:00 Dubai,22.327991485595703°C,32.89066696166992%
2023-03-07T07:20:00+04:00 Dubai,22.327991485595703°C,32.89066696166992%
2023-03-07T07:25:00+04:00 Dubai,22.327991485595703°C,32.89066696166992%
2023-03-07T07:30:00+04:00 Dubai,22.327991485595703°C,32.89066696166992%
2023-03-07T07:35:00+04:00 Dubai,22.327991485595703°C,32.89066696166992%
2023-03-07T07:40:00+04:00 Dubai,22.327991485595703°C,32.89066696166992%
2023-03-07T07:45:00+04:00 Dubai,22.327991485595703°C,32.89066696166992%
2023-03-07T07:50:00+04:00 Dubai,22.327991485595703°C,32.89066696166992%
2023-03-07T07:55:00+04:00 Dubai,22.327991485595703°C,32.89066696166992%
2023-03-07T08:00:00+04:00 Dubai,22.327991485595703°C,32.89066696166992%
2023-03-07T08:05:00+04:00 Dubai,22.327991485595703°C,32.89066696166992%
2023-03-07T08:10:00+04:00 Dubai,22.477190017700195°C,32.89066696166992%
2023-03-07T08:15:00+04:00 Dubai,22.477190017700195°C,32.89066696166992%
2023-03-07T08:20:00+04:00 Dubai,22.477190017700195°C,32.89066696166992%
2023-03-07T08:25:00+04:00 Dubai,22.625869750976562°C,32.89066696166992%
2023-03-07T08:30:00+04:00 Dubai,22.625869750976562°C,32.89066696166992%
2023-03-07T08:35:00+04:00 Dubai,22.625869750976562°C,32.89066696166992%
2023-03-07T08:40:00+04:00 Dubai,22.625869750976562°C,32.89066696166992%
2023-03-07T08:45:00+04:00 Dubai,22.775230407714844°C,32.89066696166992%
2023-03-07T08:50:00+04:00 Dubai,22.775230407714844°C,32.89066696166992%
2023-03-07T08:55:00+04:00 Dubai,22.775230407714844°C,32.89066696166992%
2023-03-07T09:00:00+04:00 Dubai,22.775230407714844°C,32.89066696166992%
2023-03-07T09:05:00+04:00 Dubai,22.924001693725586°C,33.989112854003906%
2023-03-07T09:10:00+04:00 Dubai,22.924001693725586°C,36.5251350402832%
2023-03-07T09:15:00+04:00 Dubai,22.924001693725586°C,37.79276657104492%
2023-03-07T09:20:00+04:00 Dubai,23.07314109802246°C,39.29914093017578%
2023-03-07T09:25:00+04:00 Dubai,23.07314109802246°C,42.08189010620117%
2023-03-07T09:30:00+04:00 Dubai,23.222135543823242°C,39.11134338378906%
2023-03-07T09:35:00+04:00 Dubai,23.222135543823242°C,39.11134338378906%
2023-03-07T09:40:00+04:00 Dubai,23.222135543823242°C,39.11134338378906%
2023-03-07T09:45:00+04:00 Dubai,23.37080192565918°C,39.11134338378906%
2023-03-07T09:50:00+04:00 Dubai,23.37080192565918°C,40.214881896972656%
2023-03-07T09:55:00+04:00 Dubai,23.37080192565918°C,41.39966583251953%
2023-03-07T10:00:00+04:00 Dubai,23.37080192565918°C,43.98350524902344%
2023-03-07T10:05:00+04:00 Dubai,23.37080192565918°C,46.15133285522461%
2023-03-07T10:10:00+04:00 Dubai,23.519657135009766°C,43.36775588989258%
2023-03-07T10:15:00+04:00 Dubai,23.519657135009766°C,43.36775588989258%
2023-03-07T10:20:00+04:00 Dubai,23.519657135009766°C,43.36775588989258%
2023-03-07T10:25:00+04:00 Dubai,23.519657135009766°C,43.36775588989258%
2023-03-07T10:30:00+04:00 Dubai,23.519657135009766°C,43.36775588989258%
2023-03-07T10:35:00+04:00 Dubai,23.519657135009766°C,43.36775588989258%
2023-03-07T10:40:00+04:00 Dubai,23.668624877929688°C,43.36775588989258%
2023-03-07T10:45:00+04:00 Dubai,23.668624877929688°C,43.36775588989258%
2023-03-07T10:50:00+04:00 Dubai,23.668624877929688°C,43.36775588989258%
2023-03-07T10:55:00+04:00 Dubai,23.668624877929688°C,44.36102294921875%
2023-03-07T11:00:00+04:00 Dubai,23.668624877929688°C,45.43408203125%
2023-03-07T11:05:00+04:00 Dubai,23.668624877929688°C,45.43408203125%
2023-03-07T11:10:00+04:00 Dubai,23.668624877929688°C,46.44517517089844%
2023-03-07T11:15:00+04:00 Dubai,23.668624877929688°C,46.44517517089844%
2023-03-07T11:20:00+04:00 Dubai,23.81715965270996°C,47.506202697753906%
2023-03-07T11:25:00+04:00 Dubai,23.81715965270996°C,47.506202697753906%
2023-03-07T11:30:00+04:00 Dubai,23.81715965270996°C,47.506202697753906%
2023-03-07T11:35:00+04:00 Dubai,23.81715965270996°C,47.506202697753906%
2023-03-07T11:40:00+04:00 Dubai,23.81715965270996°C,47.506202697753906%
2023-03-07T11:45:00+04:00 Dubai,23.81715965270996°C,47.506202697753906%
2023-03-07T11:50:00+04:00 Dubai,23.81715965270996°C,47.506202697753906%
2023-03-07T11:55:00+04:00 Dubai,23.81715965270996°C,47.506202697753906%
2023-03-07T12:00:00+04:00 Dubai,23.81715965270996°C,47.506202697753906%
2023-03-07T12:05:00+04:00 Dubai,23.81715965270996°C,47.506202697753906%
2023-03-07T12:10:00+04:00 Dubai,23.81715965270996°C,47.506202697753906%
2023-03-07T12:15:00+04:00 Dubai,23.81715965270996°C,47.506202697753906%
2023-03-07T12:20:00+04:00 Dubai,23.81715965270996°C,47.506202697753906%
2023-03-07T12:25:00+04:00 Dubai,23.966703414916992°C,47.506202697753906%
2023-03-07T12:30:00+04:00 Dubai,23.966703414916992°C,47.506202697753906%
2023-03-07T12:35:00+04:00 Dubai,23.966703414916992°C,47.506202697753906%
2023-03-07T12:40:00+04:00 Dubai,23.966703414916992°C,47.506202697753906%
2023-03-07T12:45:00+04:00 Dubai,23.966703414916992°C,47.506202697753906%
2023-03-07T12:50:00+04:00 Dubai,23.966703414916992°C,47.506202697753906%
2023-03-07T12:55:00+04:00 Dubai,23.966703414916992°C,47.506202697753906%
2023-03-07T13:00:00+04:00 Dubai,23.966703414916992°C,47.506202697753906%
2023-03-07T13:05:00+04:00 Dubai,23.966703414916992°C,47.506202697753906%
2023-03-07T13:10:00+04:00 Dubai,23.966703414916992°C,47.506202697753906%
2023-03-07T13:15:00+04:00 Dubai,23.966703414916992°C,47.506202697753906%
2023-03-07T13:20:00+04:00 Dubai,23.966703414916992°C,47.506202697753906%
2023-03-07T13:25:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T13:30:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T13:35:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T13:40:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T13:45:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T13:50:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T13:55:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T14:00:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T14:05:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T14:10:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T14:15:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T14:20:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T14:25:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T14:30:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T14:35:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T14:40:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T14:45:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T14:50:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T14:55:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T15:00:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T15:05:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T15:10:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T15:15:00+04:00 Dubai,23.81793785095215°C,47.506202697753906%
2023-03-07T15:20:00+04:00 Dubai,23.66850471496582°C,47.506202697753906%
2023-03-07T15:25:00+04:00 Dubai,23.66850471496582°C,46.349449157714844%
2023-03-07T15:30:00+04:00 Dubai,23.66850471496582°C,45.28982925415039%
2023-03-07T15:35:00+04:00 Dubai,23.66850471496582°C,43.79405212402344%
2023-03-07T15:40:00+04:00 Dubai,23.66850471496582°C,43.79405212402344%
2023-03-07T15:45:00+04:00 Dubai,23.66850471496582°C,42.619598388671875%
2023-03-07T15:50:00+04:00 Dubai,23.66850471496582°C,41.59666442871094%
2023-03-07T15:55:00+04:00 Dubai,23.66850471496582°C,41.59666442871094%
2023-03-07T16:00:00+04:00 Dubai,23.66850471496582°C,41.59666442871094%
2023-03-07T16:05:00+04:00 Dubai,23.66850471496582°C,41.59666442871094%
2023-03-07T16:10:00+04:00 Dubai,23.66850471496582°C,41.59666442871094%
2023-03-07T16:15:00+04:00 Dubai,23.66850471496582°C,41.59666442871094%
2023-03-07T16:20:00+04:00 Dubai,23.66850471496582°C,41.59666442871094%
2023-03-07T16:25:00+04:00 Dubai,23.66850471496582°C,41.59666442871094%
2023-03-07T16:30:00+04:00 Dubai,23.817962646484375°C,41.59666442871094%
2023-03-07T16:35:00+04:00 Dubai,23.96883201599121°C,41.59666442871094%
2023-03-07T16:40:00+04:00 Dubai,23.96883201599121°C,41.59666442871094%
2023-03-07T16:45:00+04:00 Dubai,23.96883201599121°C,41.59666442871094%
2023-03-07T16:50:00+04:00 Dubai,24.11767578125°C,41.59666442871094%
2023-03-07T16:55:00+04:00 Dubai,24.11767578125°C,41.59666442871094%
2023-03-07T17:00:00+04:00 Dubai,24.11767578125°C,41.59666442871094%
2023-03-07T17:05:00+04:00 Dubai,24.11767578125°C,41.59666442871094%
2023-03-07T17:10:00+04:00 Dubai,24.11767578125°C,41.59666442871094%
2023-03-07T17:15:00+04:00 Dubai,24.11767578125°C,41.59666442871094%
2023-03-07T17:20:00+04:00 Dubai,24.11767578125°C,41.59666442871094%
2023-03-07T17:25:00+04:00 Dubai,24.11767578125°C,41.59666442871094%
2023-03-07T17:30:00+04:00 Dubai,24.11767578125°C,39.44416046142578%
2023-03-07T17:35:00+04:00 Dubai,24.11767578125°C,38.40209197998047%
2023-03-07T17:40:00+04:00 Dubai,24.11767578125°C,39.49671173095703%
2023-03-07T17:45:00+04:00 Dubai,24.11767578125°C,39.49671173095703%
2023-03-07T17:50:00+04:00 Dubai,24.11767578125°C,39.49671173095703%
2023-03-07T17:55:00+04:00 Dubai,24.11767578125°C,39.49671173095703%
2023-03-07T18:00:00+04:00 Dubai,24.11767578125°C,39.49671173095703%
2023-03-07T18:05:00+04:00 Dubai,23.968759536743164°C,39.49671173095703%
2023-03-07T18:10:00+04:00 Dubai,23.968759536743164°C,38.15068054199219%
2023-03-07T18:15:00+04:00 Dubai,23.968759536743164°C,35.76502227783203%
2023-03-07T18:20:00+04:00 Dubai,23.968759536743164°C,34.572021484375%
2023-03-07T18:25:00+04:00 Dubai,23.968759536743164°C,34.58906555175781%
2023-03-07T18:30:00+04:00 Dubai,23.8200740814209°C,34.58906555175781%
2023-03-07T18:35:00+04:00 Dubai,23.8200740814209°C,34.58906555175781%
2023-03-07T18:40:00+04:00 Dubai,23.8200740814209°C,34.58906555175781%
2023-03-07T18:45:00+04:00 Dubai,23.8200740814209°C,34.58906555175781%
2023-03-07T18:50:00+04:00 Dubai,23.8200740814209°C,34.58906555175781%
2023-03-07T18:55:00+04:00 Dubai,23.8200740814209°C,34.58906555175781%
2023-03-07T19:00:00+04:00 Dubai,23.8200740814209°C,34.58906555175781%
2023-03-07T19:05:00+04:00 Dubai,23.8200740814209°C,34.58906555175781%
2023-03-07T19:10:00+04:00 Dubai,23.67133140563965°C,34.58906555175781%
2023-03-07T19:15:00+04:00 Dubai,23.67133140563965°C,34.58906555175781%
2023-03-07T19:20:00+04:00 Dubai,23.67133140563965°C,34.58906555175781%
2023-03-07T19:25:00+04:00 Dubai,23.67133140563965°C,34.58906555175781%
2023-03-07T19:30:00+04:00 Dubai,23.67133140563965°C,34.58906555175781%
2023-03-07T19:35:00+04:00 Dubai,23.67133140563965°C,34.58906555175781%
2023-03-07T19:40:00+04:00 Dubai,23.67133140563965°C,34.58906555175781%
2023-03-07T19:45:00+04:00 Dubai,23.67133140563965°C,34.58906555175781%
2023-03-07T19:50:00+04:00 Dubai,23.67133140563965°C,34.58906555175781%
2023-03-07T19:55:00+04:00 Dubai,23.67133140563965°C,34.58906555175781%
2023-03-07T20:00:00+04:00 Dubai,23.67133140563965°C,34.58906555175781%
2023-03-07T20:05:00+04:00 Dubai,23.67133140563965°C,34.58906555175781%
2023-03-07T20:10:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T20:15:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T20:20:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T20:25:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T20:30:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T20:35:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T20:40:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T20:45:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T20:50:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T20:55:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T21:00:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T21:05:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T21:10:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T21:15:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T21:20:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T21:25:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T21:30:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T21:35:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T21:40:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T21:45:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T21:50:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T21:55:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T22:00:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T22:05:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T22:10:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T22:15:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T22:20:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T22:25:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
2023-03-07T22:30:00+04:00 Dubai,23.522281646728516°C,34.58906555175781%
